# n1 n2 x y probability
-4.500000000000000000e+01 -1.900000000000000000e+01 -5.450000000000000000e+01 -1.645448267190433356e+01 2.737229257520570657e-10
-4.500000000000000000e+01 -1.800000000000000000e+01 -5.400000000000000000e+01 -1.558845726811989429e+01 2.651198538961310768e-10
-4.500000000000000000e+01 -1.700000000000000000e+01 -5.350000000000000000e+01 -1.472243186433545681e+01 2.548998685529265230e-10
-4.500000000000000000e+01 -1.600000000000000000e+01 -5.300000000000000000e+01 -1.385640646055101755e+01 2.432295760980913266e-10
-4.500000000000000000e+01 -1.500000000000000000e+01 -5.250000000000000000e+01 -1.299038105676657828e+01 2.302969162718573793e-10
-4.500000000000000000e+01 -1.400000000000000000e+01 -5.200000000000000000e+01 -1.212435565298214080e+01 2.163072149378108058e-10
-4.500000000000000000e+01 -1.300000000000000000e+01 -5.150000000000000000e+01 -1.125833024919770153e+01 2.014791210350216010e-10
-4.500000000000000000e+01 -1.200000000000000000e+01 -5.100000000000000000e+01 -1.039230484541326405e+01 1.860407835626948892e-10
-4.500000000000000000e+01 -1.100000000000000000e+01 -5.050000000000000000e+01 -9.526279441628824785e+00 1.702268618573989490e-10
-4.500000000000000000e+01 -1.000000000000000000e+01 -5.000000000000000000e+01 -8.660254037844385522e+00 1.542773915048043224e-10
-4.500000000000000000e+01 -9.000000000000000000e+00 -4.950000000000000000e+01 -7.794228634059947147e+00 1.384402303185421673e-10
-4.500000000000000000e+01 -8.000000000000000000e+00 -4.900000000000000000e+01 -6.928203230275508773e+00 1.229798942338959698e-10
-4.500000000000000000e+01 -7.000000000000000000e+00 -4.850000000000000000e+01 -6.062177826491070398e+00 1.081970290587533425e-10
-4.500000000000000000e+01 -6.000000000000000000e+00 -4.800000000000000000e+01 -5.196152422706632024e+00 9.446420146627182822e-11
-4.500000000000000000e+01 -5.000000000000000000e+00 -4.750000000000000000e+01 -4.330127018922192761e+00 8.228398308586083489e-11
-4.500000000000000000e+01 -4.000000000000000000e+00 -4.700000000000000000e+01 -3.464101615137754386e+00 7.237173697798072901e-11
-4.500000000000000000e+01 -3.000000000000000000e+00 -4.650000000000000000e+01 -2.598076211353316012e+00 6.575266353116388281e-11
-4.500000000000000000e+01 -2.000000000000000000e+00 -4.600000000000000000e+01 -1.732050807568877193e+00 6.383053851925044277e-11
-4.500000000000000000e+01 -1.000000000000000000e+00 -4.550000000000000000e+01 -8.660254037844385966e-01 6.831597422882763104e-11
-4.500000000000000000e+01 0.000000000000000000e+00 -4.500000000000000000e+01 0.000000000000000000e+00 9.696287423977670399e-11
-4.500000000000000000e+01 1.000000000000000000e+00 -4.450000000000000000e+01 8.660254037844385966e-01 8.884200349919312095e-11
-4.500000000000000000e+01 2.000000000000000000e+00 -4.400000000000000000e+01 1.732050807568877193e+00 1.027195588772095932e-10
-4.500000000000000000e+01 3.000000000000000000e+00 -4.350000000000000000e+01 2.598076211353316012e+00 1.215623758635391546e-10
-4.500000000000000000e+01 4.000000000000000000e+00 -4.300000000000000000e+01 3.464101615137754386e+00 1.444339303617987375e-10
-4.500000000000000000e+01 5.000000000000000000e+00 -4.250000000000000000e+01 4.330127018922192761e+00 1.705160938944083044e-10
-4.500000000000000000e+01 6.000000000000000000e+00 -4.200000000000000000e+01 5.196152422706632024e+00 1.991357291639465834e-10
-4.500000000000000000e+01 7.000000000000000000e+00 -4.150000000000000000e+01 6.062177826491070398e+00 2.297267665783140440e-10
-4.500000000000000000e+01 8.000000000000000000e+00 -4.100000000000000000e+01 6.928203230275508773e+00 2.617834523101324509e-10
-4.500000000000000000e+01 9.000000000000000000e+00 -4.050000000000000000e+01 7.794228634059947147e+00 2.948241674594115669e-10
-4.500000000000000000e+01 1.000000000000000000e+01 -4.000000000000000000e+01 8.660254037844385522e+00 3.283694670301516205e-10
-4.500000000000000000e+01 1.100000000000000000e+01 -3.950000000000000000e+01 9.526279441628824785e+00 3.619321830831440440e-10
-4.500000000000000000e+01 1.200000000000000000e+01 -3.900000000000000000e+01 1.039230484541326405e+01 3.950161253289899460e-10
-4.500000000000000000e+01 1.300000000000000000e+01 -3.850000000000000000e+01 1.125833024919770153e+01 4.271203054489555175e-10
-4.500000000000000000e+01 1.400000000000000000e+01 -3.800000000000000000e+01 1.212435565298214080e+01 4.577464317461535255e-10
-4.500000000000000000e+01 1.500000000000000000e+01 -3.750000000000000000e+01 1.299038105676657828e+01 4.864081421969176382e-10
-4.500000000000000000e+01 1.600000000000000000e+01 -3.700000000000000000e+01 1.385640646055101755e+01 5.126409745672689417e-10
-4.500000000000000000e+01 1.700000000000000000e+01 -3.650000000000000000e+01 1.472243186433545681e+01 5.360123953486032866e-10
-4.500000000000000000e+01 1.800000000000000000e+01 -3.600000000000000000e+01 1.558845726811989429e+01 5.561314145650072411e-10
-4.500000000000000000e+01 1.900000000000000000e+01 -3.550000000000000000e+01 1.645448267190433356e+01 5.726574271516114118e-10
-4.500000000000000000e+01 2.000000000000000000e+01 -3.500000000000000000e+01 1.732050807568877104e+01 5.853079998917244376e-10
-4.500000000000000000e+01 2.100000000000000000e+01 -3.450000000000000000e+01 1.818653347947321208e+01 5.938653749282881059e-10
-4.500000000000000000e+01 2.200000000000000000e+01 -3.400000000000000000e+01 1.905255888325764957e+01 5.981815087528465574e-10
-4.500000000000000000e+01 2.300000000000000000e+01 -3.350000000000000000e+01 1.991858428704208706e+01 5.981815088405801249e-10
-4.500000000000000000e+01 2.400000000000000000e+01 -3.300000000000000000e+01 2.078460969082652809e+01 5.938653751270702571e-10
-4.500000000000000000e+01 2.500000000000000000e+01 -3.250000000000000000e+01 2.165063509461096558e+01 5.853080002103711600e-10
-4.500000000000000000e+01 2.600000000000000000e+01 -3.200000000000000000e+01 2.251666049839540307e+01 5.726574275672189014e-10
-4.500000000000000000e+01 2.700000000000000000e+01 -3.150000000000000000e+01 2.338268590217984055e+01 5.561314150966941234e-10
-4.500000000000000000e+01 2.800000000000000000e+01 -3.100000000000000000e+01 2.424871130596428159e+01 5.360123960129499835e-10
-4.500000000000000000e+01 2.900000000000000000e+01 -3.050000000000000000e+01 2.511473670974871908e+01 5.126409752746715268e-10
-4.500000000000000000e+01 3.000000000000000000e+01 -3.000000000000000000e+01 2.598076211353315657e+01 4.864081429865050632e-10
-4.500000000000000000e+01 3.100000000000000000e+01 -2.950000000000000000e+01 2.684678751731759760e+01 4.577464325644769466e-10
-4.500000000000000000e+01 3.200000000000000000e+01 -2.900000000000000000e+01 2.771281292110203509e+01 4.271203063489613697e-10
-4.500000000000000000e+01 3.300000000000000000e+01 -2.850000000000000000e+01 2.857883832488647258e+01 3.950161261016793636e-10
-4.500000000000000000e+01 3.400000000000000000e+01 -2.800000000000000000e+01 2.944486372867091362e+01 3.619321838644631268e-10
-4.500000000000000000e+01 3.500000000000000000e+01 -2.750000000000000000e+01 3.031088913245535110e+01 3.283694676769318446e-10
-4.500000000000000000e+01 3.600000000000000000e+01 -2.700000000000000000e+01 3.117691453623978859e+01 2.948241680556107822e-10
-4.500000000000000000e+01 3.700000000000000000e+01 -2.650000000000000000e+01 3.204293994002422608e+01 2.617834527865417998e-10
-4.500000000000000000e+01 3.800000000000000000e+01 -2.600000000000000000e+01 3.290896534380866711e+01 2.297267668860907859e-10
-4.500000000000000000e+01 3.900000000000000000e+01 -2.550000000000000000e+01 3.377499074759310815e+01 1.991357293202939814e-10
-4.500000000000000000e+01 4.000000000000000000e+01 -2.500000000000000000e+01 3.464101615137754209e+01 1.705160939074987478e-10
-4.500000000000000000e+01 4.100000000000000000e+01 -2.450000000000000000e+01 3.550704155516198313e+01 1.444339300273695642e-10
-4.500000000000000000e+01 4.200000000000000000e+01 -2.400000000000000000e+01 3.637306695894642417e+01 1.215623755137719589e-10
-4.500000000000000000e+01 4.300000000000000000e+01 -2.350000000000000000e+01 3.723909236273085810e+01 1.027195583815476932e-10
-4.500000000000000000e+01 4.400000000000000000e+01 -2.300000000000000000e+01 3.810511776651529914e+01 8.884200297702854796e-11
-4.500000000000000000e+01 4.500000000000000000e+01 -2.250000000000000000e+01 3.897114317029974018e+01 9.696287354684295537e-11
-4.400000000000000000e+01 -4.500000000000000000e+01 -6.650000000000000000e+01 -3.897114317029974018e+01 6.383053785726285210e-11
-4.400000000000000000e+01 -4.400000000000000000e+01 -6.600000000000000000e+01 -3.810511776651529914e+01 5.003585369535000097e-11
-4.400000000000000000e+01 -4.300000000000000000e+01 -6.550000000000000000e+01 -3.723909236273085810e+01 4.421390947275439595e-11
-4.400000000000000000e+01 -4.200000000000000000e+01 -6.500000000000000000e+01 -3.637306695894642417e+01 4.367124355418037538e-11
-4.400000000000000000e+01 -4.100000000000000000e+01 -6.450000000000000000e+01 -3.550704155516198313e+01 4.646615061804695790e-11
-4.400000000000000000e+01 -4.000000000000000000e+01 -6.400000000000000000e+01 -3.464101615137754209e+01 5.130824957950900369e-11
-4.400000000000000000e+01 -3.900000000000000000e+01 -6.350000000000000000e+01 -3.377499074759310815e+01 5.737984415321748899e-11
-4.400000000000000000e+01 -3.800000000000000000e+01 -6.300000000000000000e+01 -3.290896534380866711e+01 6.417149232374044078e-11
-4.400000000000000000e+01 -3.700000000000000000e+01 -6.250000000000000000e+01 -3.204293994002422608e+01 7.135957692329103859e-11
-4.400000000000000000e+01 -3.600000000000000000e+01 -6.200000000000000000e+01 -3.117691453623978859e+01 7.872552758230854451e-11
-4.400000000000000000e+01 -3.500000000000000000e+01 -6.150000000000000000e+01 -3.031088913245535110e+01 8.610703418393523575e-11
-4.400000000000000000e+01 -3.400000000000000000e+01 -6.100000000000000000e+01 -2.944486372867091362e+01 9.337079858010846342e-11
-4.400000000000000000e+01 -3.300000000000000000e+01 -6.050000000000000000e+01 -2.857883832488647258e+01 1.003985710957067156e-10
-4.400000000000000000e+01 -3.200000000000000000e+01 -6.000000000000000000e+01 -2.771281292110203509e+01 1.070808493942248957e-10
-4.400000000000000000e+01 -3.100000000000000000e+01 -5.950000000000000000e+01 -2.684678751731759760e+01 1.133147484840389220e-10
-4.400000000000000000e+01 -3.000000000000000000e+01 -5.900000000000000000e+01 -2.598076211353315657e+01 1.190040104752374964e-10
-4.400000000000000000e+01 -2.900000000000000000e+01 -5.850000000000000000e+01 -2.511473670974871908e+01 1.240600240495024139e-10
-4.400000000000000000e+01 -2.800000000000000000e+01 -5.800000000000000000e+01 -2.424871130596428159e+01 1.284032445992885821e-10
-4.400000000000000000e+01 -2.700000000000000000e+01 -5.750000000000000000e+01 -2.338268590217984055e+01 1.319646898548559189e-10
-4.400000000000000000e+01 -2.600000000000000000e+01 -5.700000000000000000e+01 -2.251666049839540307e+01 1.346873348694310867e-10
-4.400000000000000000e+01 -2.500000000000000000e+01 -5.650000000000000000e+01 -2.165063509461096558e+01 1.365273066480520158e-10
-4.400000000000000000e+01 -2.400000000000000000e+01 -5.600000000000000000e+01 -2.078460969082652809e+01 1.374548201848467861e-10
-4.400000000000000000e+01 -2.300000000000000000e+01 -5.550000000000000000e+01 -1.991858428704208706e+01 1.374548200989915649e-10
-4.400000000000000000e+01 -2.200000000000000000e+01 -5.500000000000000000e+01 -1.905255888325764957e+01 1.365273064275056054e-10
-4.400000000000000000e+01 -2.100000000000000000e+01 -5.450000000000000000e+01 -1.818653347947321208e+01 1.346873345292536802e-10
-4.400000000000000000e+01 -2.000000000000000000e+01 -5.400000000000000000e+01 -1.732050807568877104e+01 1.319646893270016487e-10
-4.400000000000000000e+01 -1.900000000000000000e+01 -5.350000000000000000e+01 -1.645448267190433356e+01 1.284032439646168864e-10
-4.400000000000000000e+01 -1.800000000000000000e+01 -5.300000000000000000e+01 -1.558845726811989429e+01 1.240600233589847565e-10
-4.400000000000000000e+01 -1.700000000000000000e+01 -5.250000000000000000e+01 -1.472243186433545681e+01 1.190040097557985803e-10
-4.400000000000000000e+01 -1.600000000000000000e+01 -5.200000000000000000e+01 -1.385640646055101755e+01 1.133147476947810896e-10
-4.400000000000000000e+01 -1.500000000000000000e+01 -5.150000000000000000e+01 -1.299038105676657828e+01 1.070808485945888547e-10
-4.400000000000000000e+01 -1.400000000000000000e+01 -5.100000000000000000e+01 -1.212435565298214080e+01 1.003985704483625611e-10
-4.400000000000000000e+01 -1.300000000000000000e+01 -5.050000000000000000e+01 -1.125833024919770153e+01 9.337079789536456542e-11
-4.400000000000000000e+01 -1.200000000000000000e+01 -5.000000000000000000e+01 -1.039230484541326405e+01 8.610703363431462537e-11
-4.400000000000000000e+01 -1.100000000000000000e+01 -4.950000000000000000e+01 -9.526279441628824785e+00 7.872552719600830958e-11
-4.400000000000000000e+01 -1.000000000000000000e+01 -4.900000000000000000e+01 -8.660254037844385522e+00 7.135957664045560158e-11
-4.400000000000000000e+01 -9.000000000000000000e+00 -4.850000000000000000e+01 -7.794228634059947147e+00 6.417149222573597840e-11
-4.400000000000000000e+01 -8.000000000000000000e+00 -4.800000000000000000e+01 -6.928203230275508773e+00 5.737984423803839846e-11
-4.400000000000000000e+01 -7.000000000000000000e+00 -4.750000000000000000e+01 -6.062177826491070398e+00 5.130824979166023531e-11
-4.400000000000000000e+01 -6.000000000000000000e+00 -4.700000000000000000e+01 -5.196152422706632024e+00 4.646615104989091724e-11
-4.400000000000000000e+01 -5.000000000000000000e+00 -4.650000000000000000e+01 -4.330127018922192761e+00 4.367124411995991378e-11
-4.400000000000000000e+01 -4.000000000000000000e+00 -4.600000000000000000e+01 -3.464101615137754386e+00 4.421391015901324294e-11
-4.400000000000000000e+01 -3.000000000000000000e+00 -4.550000000000000000e+01 -2.598076211353316012e+00 5.003585433761672696e-11
-4.400000000000000000e+01 -2.000000000000000000e+00 -4.500000000000000000e+01 -1.732050807568877193e+00 6.383053836740192504e-11
-4.400000000000000000e+01 -1.000000000000000000e+00 -4.450000000000000000e+01 -8.660254037844385966e-01 8.884200347698798732e-11
-4.400000000000000000e+01 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00 1.512171008667410185e-10
-4.400000000000000000e+01 1.000000000000000000e+00 -4.350000000000000000e+01 8.660254037844385966e-01 1.612062597490380722e-10
-4.400000000000000000e+01 2.000000000000000000e+00 -4.300000000000000000e+01 1.732050807568877193e+00 2.012276028522932841e-10
-4.400000000000000000e+01 3.000000000000000000e+00 -4.250000000000000000e+01 2.598076211353316012e+00 2.475014133322566156e-10
-4.400000000000000000e+01 4.000000000000000000e+00 -4.200000000000000000e+01 3.464101615137754386e+00 2.993960800186942111e-10
-4.400000000000000000e+01 5.000000000000000000e+00 -4.150000000000000000e+01 4.330127018922192761e+00 3.562212012548256028e-10
-4.400000000000000000e+01 6.000000000000000000e+00 -4.100000000000000000e+01 5.196152422706632024e+00 4.172484127084674456e-10
-4.400000000000000000e+01 7.000000000000000000e+00 -4.050000000000000000e+01 6.062177826491070398e+00 4.817011536057419727e-10
-4.400000000000000000e+01 8.000000000000000000e+00 -4.000000000000000000e+01 6.928203230275508773e+00 5.487422214759947949e-10
-4.400000000000000000e+01 9.000000000000000000e+00 -3.950000000000000000e+01 7.794228634059947147e+00 6.174686795184712323e-10
-4.400000000000000000e+01 1.000000000000000000e+01 -3.900000000000000000e+01 8.660254037844385522e+00 6.869156056353283809e-10
-4.400000000000000000e+01 1.100000000000000000e+01 -3.850000000000000000e+01 9.526279441628824785e+00 7.560672951349919489e-10
-4.400000000000000000e+01 1.200000000000000000e+01 -3.800000000000000000e+01 1.039230484541326405e+01 8.238738916552396172e-10
-4.400000000000000000e+01 1.300000000000000000e+01 -3.750000000000000000e+01 1.125833024919770153e+01 8.892715992589037267e-10
-4.400000000000000000e+01 1.400000000000000000e+01 -3.700000000000000000e+01 1.212435565298214080e+01 9.512049870359267791e-10
-4.400000000000000000e+01 1.500000000000000000e+01 -3.650000000000000000e+01 1.299038105676657828e+01 1.008650212893515348e-09
-4.400000000000000000e+01 1.600000000000000000e+01 -3.600000000000000000e+01 1.385640646055101755e+01 1.060638222571444067e-09
-4.400000000000000000e+01 1.700000000000000000e+01 -3.550000000000000000e+01 1.472243186433545681e+01 1.106277125958160674e-09
-4.400000000000000000e+01 1.800000000000000000e+01 -3.500000000000000000e+01 1.558845726811989429e+01 1.144773062355666198e-09
-4.400000000000000000e+01 1.900000000000000000e+01 -3.450000000000000000e+01 1.645448267190433356e+01 1.175448946861867613e-09
-4.400000000000000000e+01 2.000000000000000000e+01 -3.400000000000000000e+01 1.732050807568877104e+01 1.197760570070559399e-09
-4.400000000000000000e+01 2.100000000000000000e+01 -3.350000000000000000e+01 1.818653347947321208e+01 1.211309603776823446e-09
-4.400000000000000000e+01 2.200000000000000000e+01 -3.300000000000000000e+01 1.905255888325764957e+01 1.215853154765217384e-09
-4.400000000000000000e+01 2.300000000000000000e+01 -3.250000000000000000e+01 1.991858428704208706e+01 1.211309603911963665e-09
-4.400000000000000000e+01 2.400000000000000000e+01 -3.200000000000000000e+01 2.078460969082652809e+01 1.197760570332901798e-09
-4.400000000000000000e+01 2.500000000000000000e+01 -3.150000000000000000e+01 2.165063509461096558e+01 1.175448947263692309e-09
-4.400000000000000000e+01 2.600000000000000000e+01 -3.100000000000000000e+01 2.251666049839540307e+01 1.144773062832418361e-09
-4.400000000000000000e+01 2.700000000000000000e+01 -3.050000000000000000e+01 2.338268590217984055e+01 1.106277126559256075e-09
-4.400000000000000000e+01 2.800000000000000000e+01 -3.000000000000000000e+01 2.424871130596428159e+01 1.060638223275468033e-09
-4.400000000000000000e+01 2.900000000000000000e+01 -2.950000000000000000e+01 2.511473670974871908e+01 1.008650213660999990e-09
-4.400000000000000000e+01 3.000000000000000000e+01 -2.900000000000000000e+01 2.598076211353315657e+01 9.512049878104848494e-10
-4.400000000000000000e+01 3.100000000000000000e+01 -2.850000000000000000e+01 2.684678751731759760e+01 8.892716001380926999e-10
-4.400000000000000000e+01 3.200000000000000000e+01 -2.800000000000000000e+01 2.771281292110203509e+01 8.238738924909566303e-10
-4.400000000000000000e+01 3.300000000000000000e+01 -2.750000000000000000e+01 2.857883832488647258e+01 7.560672959252504242e-10
-4.400000000000000000e+01 3.400000000000000000e+01 -2.700000000000000000e+01 2.944486372867091362e+01 6.869156063177970540e-10
-4.400000000000000000e+01 3.500000000000000000e+01 -2.650000000000000000e+01 3.031088913245535110e+01 6.174686800733273402e-10
-4.400000000000000000e+01 3.600000000000000000e+01 -2.600000000000000000e+01 3.117691453623978859e+01 5.487422219333342702e-10
-4.400000000000000000e+01 3.700000000000000000e+01 -2.550000000000000000e+01 3.204293994002422608e+01 4.817011539489976285e-10
-4.400000000000000000e+01 3.800000000000000000e+01 -2.500000000000000000e+01 3.290896534380866711e+01 4.172484129486054738e-10
-4.400000000000000000e+01 3.900000000000000000e+01 -2.450000000000000000e+01 3.377499074759310815e+01 3.562212013748207135e-10
-4.400000000000000000e+01 4.000000000000000000e+01 -2.400000000000000000e+01 3.464101615137754209e+01 2.993960799719010691e-10
-4.400000000000000000e+01 4.100000000000000000e+01 -2.350000000000000000e+01 3.550704155516198313e+01 2.475014130610902155e-10
-4.400000000000000000e+01 4.200000000000000000e+01 -2.300000000000000000e+01 3.637306695894642417e+01 2.012276025543976023e-10
-4.400000000000000000e+01 4.300000000000000000e+01 -2.250000000000000000e+01 3.723909236273085810e+01 1.612062592820450114e-10
-4.400000000000000000e+01 4.400000000000000000e+01 -2.200000000000000000e+01 3.810511776651529914e+01 1.512171002555963297e-10
-4.400000000000000000e+01 4.500000000000000000e+01 -2.150000000000000000e+01 3.897114317029974018e+01 8.884200299144151098e-11
-4.300000000000000000e+01 -4.500000000000000000e+01 -6.550000000000000000e+01 -3.897114317029974018e+01 6.575266290665288594e-11
-4.300000000000000000e+01 -4.400000000000000000e+01 -6.500000000000000000e+01 -3.810511776651529914e+01 4.421390948527723188e-11
-4.300000000000000000e+01 -4.300000000000000000e+01 -6.450000000000000000e+01 -3.723909236273085810e+01 3.287968053041330521e-11
-4.300000000000000000e+01 -4.200000000000000000e+01 -6.400000000000000000e+01 -3.637306695894642417e+01 2.790832602644825372e-11
-4.300000000000000000e+01 -4.100000000000000000e+01 -6.350000000000000000e+01 -3.550704155516198313e+01 2.672601604662459923e-11
-4.300000000000000000e+01 -4.000000000000000000e+01 -6.300000000000000000e+01 -3.464101615137754209e+01 2.771749730153688082e-11
-4.300000000000000000e+01 -3.900000000000000000e+01 -6.250000000000000000e+01 -3.377499074759310815e+01 2.991596808980775264e-11
-4.300000000000000000e+01 -3.800000000000000000e+01 -6.200000000000000000e+01 -3.290896534380866711e+01 3.276017422567108719e-11
-4.300000000000000000e+01 -3.700000000000000000e+01 -6.150000000000000000e+01 -3.204293994002422608e+01 3.592731980895374820e-11
-4.300000000000000000e+01 -3.600000000000000000e+01 -6.100000000000000000e+01 -3.117691453623978859e+01 3.922779358589439523e-11
-4.300000000000000000e+01 -3.500000000000000000e+01 -6.050000000000000000e+01 -3.031088913245535110e+01 4.254322015297160943e-11
-4.300000000000000000e+01 -3.400000000000000000e+01 -6.000000000000000000e+01 -2.944486372867091362e+01 4.579209549327193480e-11
-4.300000000000000000e+01 -3.300000000000000000e+01 -5.950000000000000000e+01 -2.857883832488647258e+01 4.891178617773455263e-11
-4.300000000000000000e+01 -3.200000000000000000e+01 -5.900000000000000000e+01 -2.771281292110203509e+01 5.184969723091091260e-11
-4.300000000000000000e+01 -3.100000000000000000e+01 -5.850000000000000000e+01 -2.684678751731759760e+01 5.455932868049502338e-11
-4.300000000000000000e+01 -3.000000000000000000e+01 -5.800000000000000000e+01 -2.598076211353315657e+01 5.699881782989860440e-11
-4.300000000000000000e+01 -2.900000000000000000e+01 -5.750000000000000000e+01 -2.511473670974871908e+01 5.913067687924293010e-11
-4.300000000000000000e+01 -2.800000000000000000e+01 -5.700000000000000000e+01 -2.424871130596428159e+01 6.092205896095432298e-11
-4.300000000000000000e+01 -2.700000000000000000e+01 -5.650000000000000000e+01 -2.338268590217984055e+01 6.234521632743917496e-11
-4.300000000000000000e+01 -2.600000000000000000e+01 -5.600000000000000000e+01 -2.251666049839540307e+01 6.337798353363668661e-11
-4.300000000000000000e+01 -2.500000000000000000e+01 -5.550000000000000000e+01 -2.165063509461096558e+01 6.400420142608768744e-11
-4.300000000000000000e+01 -2.400000000000000000e+01 -5.500000000000000000e+01 -2.078460969082652809e+01 6.421404041141278854e-11
-4.300000000000000000e+01 -2.300000000000000000e+01 -5.450000000000000000e+01 -1.991858428704208706e+01 6.400420129227059554e-11
-4.300000000000000000e+01 -2.200000000000000000e+01 -5.400000000000000000e+01 -1.905255888325764957e+01 6.337798328130047154e-11
-4.300000000000000000e+01 -2.100000000000000000e+01 -5.350000000000000000e+01 -1.818653347947321208e+01 6.234521594576894135e-11
-4.300000000000000000e+01 -2.000000000000000000e+01 -5.300000000000000000e+01 -1.732050807568877104e+01 6.092205840595130006e-11
-4.300000000000000000e+01 -1.900000000000000000e+01 -5.250000000000000000e+01 -1.645448267190433356e+01 5.913067630284913286e-11
-4.300000000000000000e+01 -1.800000000000000000e+01 -5.200000000000000000e+01 -1.558845726811989429e+01 5.699881718864628619e-11
-4.300000000000000000e+01 -1.700000000000000000e+01 -5.150000000000000000e+01 -1.472243186433545681e+01 5.455932796484338608e-11
-4.300000000000000000e+01 -1.600000000000000000e+01 -5.100000000000000000e+01 -1.385640646055101755e+01 5.184969650973078136e-11
-4.300000000000000000e+01 -1.500000000000000000e+01 -5.050000000000000000e+01 -1.299038105676657828e+01 4.891178551151761334e-11
-4.300000000000000000e+01 -1.400000000000000000e+01 -5.000000000000000000e+01 -1.212435565298214080e+01 4.579209487910943268e-11
-4.300000000000000000e+01 -1.300000000000000000e+01 -4.950000000000000000e+01 -1.125833024919770153e+01 4.254321954833760758e-11
-4.300000000000000000e+01 -1.200000000000000000e+01 -4.900000000000000000e+01 -1.039230484541326405e+01 3.922779319102843364e-11
-4.300000000000000000e+01 -1.100000000000000000e+01 -4.850000000000000000e+01 -9.526279441628824785e+00 3.592731956002273198e-11
-4.300000000000000000e+01 -1.000000000000000000e+01 -4.800000000000000000e+01 -8.660254037844385522e+00 3.276017411214617682e-11
-4.300000000000000000e+01 -9.000000000000000000e+00 -4.750000000000000000e+01 -7.794228634059947147e+00 2.991596815760006998e-11
-4.300000000000000000e+01 -8.000000000000000000e+00 -4.700000000000000000e+01 -6.928203230275508773e+00 2.771749752028933038e-11
-4.300000000000000000e+01 -7.000000000000000000e+00 -4.650000000000000000e+01 -6.062177826491070398e+00 2.672601635233940608e-11
