# n1 n2 x y probability Jx Jy Jmag
-4.500000000000000000e+01 -2.500000000000000000e+01 -5.750000000000000000e+01 -2.165063509461096558e+01 3.920608478077131420e-10 2.543164865010097595e-10 -3.613671800402672450e-11 2.568710526593466232e-10
-4.500000000000000000e+01 -2.400000000000000000e+01 -5.700000000000000000e+01 -2.078460969082652809e+01 4.074524263916459968e-10 2.653139487327152591e-10 -3.347754386559060905e-11 2.674177206832381785e-10
-4.500000000000000000e+01 -2.300000000000000000e+01 -5.650000000000000000e+01 -1.991858428704208706e+01 4.202973645173381831e-10 2.746730460671958689e-10 -3.039698373302686628e-11 2.763498848487145975e-10
-4.500000000000000000e+01 -2.200000000000000000e+01 -5.600000000000000000e+01 -1.905255888325764957e+01 4.303630053303876176e-10 2.822211576514797454e-10 -2.694830831282529054e-11 2.835048379605972171e-10
-4.500000000000000000e+01 -2.100000000000000000e+01 -5.550000000000000000e+01 -1.818653347947321208e+01 4.374610888374925195e-10 2.878144057946246343e-10 -2.319328760303144958e-11 2.887473995947838728e-10
-4.500000000000000000e+01 -2.000000000000000000e+01 -5.500000000000000000e+01 -1.732050807568877104e+01 4.414524137815970946e-10 2.913412826113415342e-10 -1.920072377657628066e-11 2.919733048536560485e-10
-4.500000000000000000e+01 -1.900000000000000000e+01 -5.450000000000000000e+01 -1.645448267190433356e+01 4.422504124502488345e-10 2.927255591648654281e-10 -1.504478734218546626e-11 2.931119216520452807e-10
-4.500000000000000000e+01 -1.800000000000000000e+01 -5.400000000000000000e+01 -1.558845726811989429e+01 4.398235347352781816e-10 2.919283924290230111e-10 -1.080320097075709459e-11 2.921282174960306951e-10
-4.500000000000000000e+01 -1.700000000000000000e+01 -5.350000000000000000e+01 -1.472243186433545681e+01 4.341963714304169333e-10 2.889495662641818320e-10 -6.555321402510828375e-12 2.890239161089424908e-10
-4.500000000000000000e+01 -1.600000000000000000e+01 -5.300000000000000000e+01 -1.385640646055101755e+01 4.254494768814049865e-10 2.838278247275292090e-10 -2.380172556360929046e-12 2.838378045838135019e-10
-4.500000000000000000e+01 -1.500000000000000000e+01 -5.250000000000000000e+01 -1.299038105676657828e+01 4.137178875792863401e-10 2.766402794889450643e-10 1.645514787565660349e-12 2.766451733803388295e-10
-4.500000000000000000e+01 -1.400000000000000000e+01 -5.200000000000000000e+01 -1.212435565298214080e+01 3.991883693494567465e-10 2.675008974659676424e-10 5.449200154757970278e-12 2.675563939199075431e-10
-4.500000000000000000e+01 -1.300000000000000000e+01 -5.150000000000000000e+01 -1.125833024919770153e+01 3.820954632056044547e-10 2.565580968875462665e-10 8.964311572115428039e-12 2.567146586397464216e-10
-4.500000000000000000e+01 -1.200000000000000000e+01 -5.100000000000000000e+01 -1.039230484541326405e+01 3.627164425718400549e-10 2.439914991810572942e-10 1.213184676697721725e-11 2.442929253551917613e-10
-4.500000000000000000e+01 -1.100000000000000000e+01 -5.050000000000000000e+01 -9.526279441628824785e+00 3.413653404612831666e-10 2.300078963723215057e-10 1.490173740159226410e-11 2.304901172961795470e-10
-4.500000000000000000e+01 -1.000000000000000000e+01 -5.000000000000000000e+01 -8.660254037844385522e+00 3.183862745617428321e-10 2.148364923309236812e-10 1.723390651081057329e-11 2.155266247373590544e-10
-4.500000000000000000e+01 -9.000000000000000000e+00 -4.950000000000000000e+01 -7.794228634059947147e+00 2.941463941129050219e-10 1.987234513793692190e-10 1.909892871344461820e-11 1.996391224337798903e-10
-4.500000000000000000e+01 -8.000000000000000000e+00 -4.900000000000000000e+01 -6.928203230275508773e+00 2.690289323728964108e-10 1.819257166003564386e-10 2.047816069092720643e-11 1.830746334854630732e-10
-4.500000000000000000e+01 -7.000000000000000000e+00 -4.850000000000000000e+01 -6.062177826491070398e+00 2.434271099887070253e-10 1.647039212420502813e-10 2.136314373862470747e-11 1.660836102175787834e-10
-4.500000000000000000e+01 -6.000000000000000000e+00 -4.800000000000000000e+01 -5.196152422706632024e+00 2.177400400519979817e-10 1.473139599357059051e-10 2.175398450218765880e-11 1.489115127639907603e-10
-4.500000000000000000e+01 -5.000000000000000000e+00 -4.750000000000000000e+01 -4.330127018922192761e+00 1.923723515877571106e-10 1.299963760647875696e-10 2.165633408021017198e-11 1.317879152114159226e-10
-4.500000000000000000e+01 -4.000000000000000000e+00 -4.700000000000000000e+01 -3.464101615137754386e+00 1.677398599932592314e-10 1.129621319453861171e-10 2.107662159717666256e-11 1.149115626540575691e-10
-4.500000000000000000e+01 -3.000000000000000000e+00 -4.650000000000000000e+01 -2.598076211353316012e+00 1.442838314334969115e-10 9.637262776538985585e-11 2.001564243537341671e-11 9.842920971188945047e-11
-4.500000000000000000e+01 -2.000000000000000000e+00 -4.600000000000000000e+01 -1.732050807568877193e+00 1.224949147135341533e-10 8.031121036076627352e-11 1.846214115255065684e-11 8.240595345937061686e-11
-4.500000000000000000e+01 -1.000000000000000000e+00 -4.550000000000000000e+01 -8.660254037844385966e-01 1.029414539381198022e-10 6.474303719899516575e-11 1.639216477603438716e-11 6.678595609703535689e-11
-4.500000000000000000e+01 0.000000000000000000e+00 -4.500000000000000000e+01 0.000000000000000000e+00 1.180219921237071188e-10 7.384671972381034105e-11 1.991249565765020911e-11 7.648428268136492383e-11
-4.500000000000000000e+01 1.000000000000000000e+00 -4.450000000000000000e+01 8.660254037844385966e-01 6.484229690140869859e-11 2.452949097326788307e-11 1.368856119612744236e-11 2.809043671835232679e-11
-4.500000000000000000e+01 2.000000000000000000e+00 -4.400000000000000000e+01 1.732050807568877193e+00 4.735655159359405313e-11 7.385602528426201683e-12 7.121474581483920019e-12 1.025975267355978052e-11
-4.500000000000000000e+01 3.000000000000000000e+00 -4.350000000000000000e+01 2.598076211353316012e+00 3.870411007839100229e-11 -4.532220127420147022e-12 2.248739775066551123e-12 5.059431772379054596e-12
-4.500000000000000000e+01 4.000000000000000000e+00 -4.300000000000000000e+01 3.464101615137754386e+00 3.638797561714508655e-11 -1.332670251704665316e-11 -1.093531597312502308e-12 1.337149248708529396e-11
-4.500000000000000000e+01 5.000000000000000000e+00 -4.250000000000000000e+01 4.330127018922192761e+00 3.831109808704449561e-11 -2.043159514535062369e-11 -3.300495076275536240e-12 2.069645737637323750e-11
-4.500000000000000000e+01 6.000000000000000000e+00 -4.200000000000000000e+01 5.196152422706632024e+00 4.297947109710653338e-11 -2.674670070582088605e-11 -4.738713427283710838e-12 2.716323625035644248e-11
-4.500000000000000000e+01 7.000000000000000000e+00 -4.150000000000000000e+01 6.062177826491070398e+00 4.941495556888224567e-11 -3.279027617642469513e-11 -5.673314912023900401e-12 3.327745053061003064e-11
-4.500000000000000000e+01 8.000000000000000000e+00 -4.100000000000000000e+01 6.928203230275508773e+00 5.700182523033130803e-11 -3.882961928289472555e-11 -6.270833934325660573e-12 3.933271782989881804e-11
-4.500000000000000000e+01 9.000000000000000000e+00 -4.050000000000000000e+01 7.794228634059947147e+00 6.535071647494572923e-11 -4.497668015920705724e-11 -6.624788828787327835e-12 4.546195755980636640e-11
-4.500000000000000000e+01 1.000000000000000000e+01 -4.000000000000000000e+01 8.660254037844385522e+00 7.420133292954376703e-11 -5.125129344035819476e-11 -6.781951801281913890e-12 5.169806523985799601e-11
-4.500000000000000000e+01 1.100000000000000000e+01 -3.950000000000000000e+01 9.526279441628824785e+00 8.336094727721144332e-11 -5.762019906238430321e-11 -6.762375642724543446e-12 5.801566223290144537e-11
-4.500000000000000000e+01 1.200000000000000000e+01 -3.900000000000000000e+01 1.039230484541326405e+01 9.266903456345835943e-11 -6.402008442183309551e-11 -6.572657642446781831e-12 6.435659280806785009e-11
-4.500000000000000000e+01 1.300000000000000000e+01 -3.850000000000000000e+01 1.125833024919770153e+01 1.019787691244401077e-10 -7.037096338843680871e-11 -6.213988204944147814e-12 7.064478846757132382e-11
-4.500000000000000000e+01 1.400000000000000000e+01 -3.800000000000000000e+01 1.212435565298214080e+01 1.111485433589167740e-10 -7.658409131933772680e-11 -5.686735415157236775e-12 7.679493474761641538e-11
-4.500000000000000000e+01 1.500000000000000000e+01 -3.750000000000000000e+01 1.299038105676657828e+01 1.200390879531749826e-10 -8.256695492297388380e-11 -4.992923028222941462e-12 8.271778119375640040e-11
-4.500000000000000000e+01 1.600000000000000000e+01 -3.700000000000000000e+01 1.385640646055101755e+01 1.285135610898331439e-10 -8.822675568379089176e-11 -4.137489035394740344e-12 8.832371841133807367e-11
-4.500000000000000000e+01 1.700000000000000000e+01 -3.650000000000000000e+01 1.472243186433545681e+01 1.364391225653311805e-10 -9.347312761035253756e-11 -3.128851586080133623e-12 9.352547940272193505e-11
-4.500000000000000000e+01 1.800000000000000000e+01 -3.600000000000000000e+01 1.558845726811989429e+01 1.436891852036203418e-10 -9.822044366325386361e-11 -1.979074161891714427e-12 9.824038012927623332e-11
-4.500000000000000000e+01 1.900000000000000000e+01 -3.550000000000000000e+01 1.645448267190433356e+01 1.501459033524215019e-10 -1.023898603828084387e-10 -7.037838175636833939e-13 1.023922791077182239e-10
-4.500000000000000000e+01 2.000000000000000000e+01 -3.500000000000000000e+01 1.732050807568877104e+01 1.557026516650260978e-10 -1.059111478238200708e-10 6.780773663641841944e-13 1.059133184367001317e-10
-4.500000000000000000e+01 2.100000000000000000e+01 -3.450000000000000000e+01 1.818653347947321208e+01 1.602663482458533725e-10 -1.087243032059235209e-10 2.144623958362815039e-12 1.087454528683216916e-10
-4.500000000000000000e+01 2.200000000000000000e+01 -3.400000000000000000e+01 1.905255888325764957e+01 1.637595235824151562e-10 -1.107809268241848058e-10 3.671495675679994348e-12 1.108417503855019708e-10
-4.500000000000000000e+01 2.300000000000000000e+01 -3.350000000000000000e+01 1.991858428704208706e+01 1.661220678871447978e-10 -1.120453340815698940e-10 5.232403110995272819e-12 1.121674414960355674e-10
-4.500000000000000000e+01 2.400000000000000000e+01 -3.300000000000000000e+01 2.078460969082652809e+01 1.673126026589416448e-10 -1.124953781922230419e-10 6.799733436250591458e-12 1.127006942721088779e-10
-4.500000000000000000e+01 2.500000000000000000e+01 -3.250000000000000000e+01 2.165063509461096558e+01 1.673094405830928503e-10 -1.121229639330017580e-10 8.345198268030155396e-12 1.124330973301631742e-10
-4.500000000000000000e+01 2.600000000000000000e+01 -3.200000000000000000e+01 2.251666049839540307e+01 1.661111059156306931e-10 -1.109342396972575343e-10 9.840506475025709672e-12 1.113698392963445531e-10
-4.500000000000000000e+01 2.700000000000000000e+01 -3.150000000000000000e+01 2.338268590217984055e+01 1.637364014414672541e-10 -1.089494627463654759e-10 1.125804346968448644e-11 1.095295803675289464e-10
-4.500000000000000000e+01 2.800000000000000000e+01 -3.100000000000000000e+01 2.424871130596428159e+01 1.602240197687308062e-10 -1.062025412092879319e-10 1.257153832506036501e-11 1.069440196325580502e-10
-4.500000000000000000e+01 2.900000000000000000e+01 -3.050000000000000000e+01 2.511473670974871908e+01 1.556317087820204159e-10 -1.027402641890310579e-10 1.375670040974434389e-11 1.036571690323219093e-10
-4.500000000000000000e+01 3.000000000000000000e+01 -3.000000000000000000e+01 2.598076211353315657e+01 1.500350129750108121e-10 -9.862123856447471429e-11 1.479180688962928849e-11 9.972435132429350014e-11
-4.500000000000000000e+01 3.100000000000000000e+01 -2.950000000000000000e+01 2.684678751731759760e+01 1.435256264689859096e-10 -9.391455866633528721e-11 1.565822255991065827e-11 9.521094613135733145e-11
-4.500000000000000000e+01 3.200000000000000000e+01 -2.900000000000000000e+01 2.771281292110203509e+01 1.362094091575896701e-10 -8.869823813253576849e-11 1.634083130072515982e-11 9.019090982695973158e-11
-4.500000000000000000e+01 3.300000000000000000e+01 -2.850000000000000000e+01 2.857883832488647258e+01 1.282041380768024321e-10 -8.305743502229168497e-11 1.682835331733706038e-11 8.474509418164176991e-11
-4.500000000000000000e+01 3.400000000000000000e+01 -2.800000000000000000e+01 2.944486372867091362e+01 1.196370995928866403e-10 -7.708249380286190802e-11 1.711351009720688886e-11 7.895937612921880099e-11
-4.500000000000000000e+01 3.500000000000000000e+01 -2.750000000000000000e+01 3.031088913245535110e+01 1.106426888647579086e-10 -7.086680786254230759e-11 1.719297039970557522e-11 7.292258009554818353e-11
-4.500000000000000000e+01 3.600000000000000000e+01 -2.700000000000000000e+01 3.117691453623978859e+01 1.013602895942079119e-10 -6.450445944617735046e-11 1.706695784262957091e-11 6.672410612698856915e-11
-4.500000000000000000e+01 3.700000000000000000e+01 -2.650000000000000000e+01 3.204293994002422608e+01 9.193290509216535832e-11 -5.808749756702123921e-11 1.673830053978396541e-11 6.045103868883338861e-11
-4.500000000000000000e+01 3.800000000000000000e+01 -2.600000000000000000e+01 3.290896534380866711e+01 8.250735515106790427e-11 -5.170253678892200032e-11 1.621053929620154069e-11 5.418425873520396681e-11
-4.500000000000000000e+01 3.900000000000000000e+01 -2.550000000000000000e+01 3.377499074759310815e+01 7.323741039843524739e-11 -4.542604230867145542e-11 1.548446227785330393e-11 4.799264414327961326e-11
-4.500000000000000000e+01 4.000000000000000000e+01 -2.500000000000000000e+01 3.464101615137754209e+01 6.429205152358580484e-11 -3.931715718709223434e-11 1.455212736788379610e-11 4.192377917370559526e-11
-4.500000000000000000e+01 4.100000000000000000e+01 -2.450000000000000000e+01 3.550704155516198313e+01 5.587203148889092220e-11 -3.340618898665038542e-11 1.338719714608317794e-11 3.598875532773951349e-11
-4.500000000000000000e+01 4.200000000000000000e+01 -2.400000000000000000e+01 3.637306695894642417e+01 4.823864582090687350e-11 -2.767601370959148014e-11 1.193062362843745726e-11 3.013804099501036785e-11
-4.500000000000000000e+01 4.300000000000000000e+01 -2.350000000000000000e+01 3.723909236273085810e+01 4.175780317078699048e-11 -2.203317151373896830e-11 1.007227116828746863e-11 2.422625215425104245e-11
-4.500000000000000000e+01 4.400000000000000000e+01 -2.300000000000000000e+01 3.810511776651529914e+01 3.695707153288953502e-11 -1.626685311050400640e-11 7.633817044387574892e-12 1.796901980592976377e-11
-4.500000000000000000e+01 4.500000000000000000e+01 -2.250000000000000000e+01 3.897114317029974018e+01 3.933420238908604725e-11 -1.020426485657874266e-11 5.734613574154359670e-12 1.170524728948873695e-11
-4.400000000000000000e+01 -4.500000000000000000e+01 -6.650000000000000000e+01 -3.897114317029974018e+01 3.909526375918122710e-11 -8.398247480355485800e-12 8.450114748648293724e-12 1.191364763649742487e-11
-4.400000000000000000e+01 -4.400000000000000000e+01 -6.600000000000000000e+01 -3.810511776651529914e+01 3.211138066481057194e-11 2.628173810039785809e-13 2.255852197863291891e-12 2.271110326329928497e-12
-4.400000000000000000e+01 -4.300000000000000000e+01 -6.550000000000000000e+01 -3.723909236273085810e+01 2.992005982153199676e-11 7.088233976123840227e-12 -2.495000368560600865e-12 7.514525117357312292e-12
-4.400000000000000000e+01 -4.200000000000000000e+01 -6.500000000000000000e+01 -3.637306695894642417e+01 3.142997316227285352e-11 1.284664463048675738e-11 -6.042855996944470018e-12 1.419691469516605932e-11
-4.400000000000000000e+01 -4.100000000000000000e+01 -6.450000000000000000e+01 -3.550704155516198313e+01 3.562441332940073936e-11 1.816479882191651830e-11 -8.744620024589832281e-12 2.016006685542380020e-11
-4.400000000000000000e+01 -4.000000000000000000e+01 -6.400000000000000000e+01 -3.464101615137754209e+01 4.174685642809604823e-11 2.346410751378693758e-11 -1.089965832834372563e-11 2.587212579385747586e-11
-4.400000000000000000e+01 -3.900000000000000000e+01 -6.350000000000000000e+01 -3.377499074759310815e+01 4.928554267005478953e-11 2.899358571008987822e-11 -1.271079979277287796e-11 3.165742320057466682e-11
-4.400000000000000000e+01 -3.800000000000000000e+01 -6.300000000000000000e+01 -3.290896534380866711e+01 5.790426396662286907e-11 3.487975664560727037e-11 -1.429581091101533194e-11 3.769572433659140726e-11
-4.400000000000000000e+01 -3.700000000000000000e+01 -6.250000000000000000e+01 -3.204293994002422608e+01 6.737462983303287569e-11 4.116837567090447879e-11 -1.571168941313269677e-11 4.406463819884903281e-11
-4.400000000000000000e+01 -3.600000000000000000e+01 -6.200000000000000000e+01 -3.117691453623978859e+01 7.752580002211642650e-11 4.785332196331526347e-11 -1.697709141897060249e-11 5.077560492965884910e-11
-4.400000000000000000e+01 -3.500000000000000000e+01 -6.150000000000000000e+01 -3.031088913245535110e+01 8.821219290354806929e-11 5.489477227381127043e-11 -1.808885853212642117e-11 5.779829431729695179e-11
-4.400000000000000000e+01 -3.400000000000000000e+01 -6.100000000000000000e+01 -2.944486372867091362e+01 9.929493546301929735e-11 6.223010374718401679e-11 -1.903289271234446586e-11 6.507562383400486215e-11
-4.400000000000000000e+01 -3.300000000000000000e+01 -6.050000000000000000e+01 -2.857883832488647258e+01 1.106324787257754354e-10 6.978044156947551028e-11 -1.979085714790089583e-11 7.253266886224169297e-11
-4.400000000000000000e+01 -3.200000000000000000e+01 -6.000000000000000000e+01 -2.771281292110203509e+01 1.220768485305046567e-10 7.745484664090450876e-11 -2.034416555022181365e-11 8.008207252625813820e-11
-4.400000000000000000e+01 -3.100000000000000000e+01 -5.950000000000000000e+01 -2.684678751731759760e+01 1.334731884352521090e-10 8.515335335806916946e-11 -2.067633630302641941e-11 8.762764672773107558e-11
-4.400000000000000000e+01 -3.000000000000000000e+01 -5.900000000000000000e+01 -2.598076211353315657e+01 1.446611653980737050e-10 9.276952263877624539e-11 -2.077439782187881285e-11 9.506713383440199660e-11
-4.400000000000000000e+01 -2.900000000000000000e+01 -5.850000000000000000e+01 -2.511473670974871908e+01 1.554774088043939763e-10 1.001928421703985254e-10 -2.062974043671596844e-11 1.022946323746689267e-10
-4.400000000000000000e+01 -2.800000000000000000e+01 -5.800000000000000000e+01 -2.424871130596428159e+01 1.657585073565386276e-10 1.073111152124644095e-10 -2.023862752540081541e-11 1.092029188815698310e-10
-4.400000000000000000e+01 -2.700000000000000000e+01 -5.750000000000000000e+01 -2.338268590217984055e+01 1.753442810742931959e-10 1.140128760986158346e-10 -1.960247205375082075e-11 1.156857503191140979e-10
-4.400000000000000000e+01 -2.600000000000000000e+01 -5.700000000000000000e+01 -2.251666049839540307e+01 1.840811482198373772e-10 1.201898184800314554e-10 -1.872793045500308441e-11 1.216401572071918247e-10
-4.400000000000000000e+01 -2.500000000000000000e+01 -5.650000000000000000e+01 -2.165063509461096558e+01 1.918254559203842915e-10 1.257391954397680176e-10 -1.762683778634325292e-11 1.269686996081563249e-10
-4.400000000000000000e+01 -2.400000000000000000e+01 -5.600000000000000000e+01 -2.078460969082652809e+01 1.984466700592583408e-10 1.305661399878316458e-10 -1.631599776271389512e-11 1.315816426950010837e-10
-4.400000000000000000e+01 -2.300000000000000000e+01 -5.550000000000000000e+01 -1.991858428704208706e+01 2.038303333242478600e-10 1.345858492593784806e-10 -1.481683797028452580e-11 1.353990011348156579e-10
-4.400000000000000000e+01 -2.200000000000000000e+01 -5.500000000000000000e+01 -1.905255888325764957e+01 2.078807109885163683e-10 1.377255771880312314e-10 -1.315494082208844476e-11 1.383524017854731602e-10
-4.400000000000000000e+01 -2.100000000000000000e+01 -5.450000000000000000e+01 -1.818653347947321208e+01 2.105230538683923132e-10 1.399263830853595990e-10 -1.135946328026052742e-11 1.403867162140577831e-10
-4.400000000000000000e+01 -2.000000000000000000e+01 -5.400000000000000000e+01 -1.732050807568877104e+01 2.117054168079702493e-10 1.411445890528944483e-10 -9.462459995986088762e-12 1.414614193626166390e-10
-4.400000000000000000e+01 -1.900000000000000000e+01 -5.350000000000000000e+01 -1.645448267190433356e+01 2.113999837044642180e-10 1.413529059032872244e-10 -7.498128735275151691e-12 1.415516370157347588e-10
-4.400000000000000000e+01 -1.800000000000000000e+01 -5.300000000000000000e+01 -1.558845726811989429e+01 2.096038605125141127e-10 1.405411952103968382e-10 -5.501997373495238792e-12 1.406488518483703070e-10
-4.400000000000000000e+01 -1.700000000000000000e+01 -5.250000000000000000e+01 -1.472243186433545681e+01 2.063393142554435189e-10 1.387168444216954621e-10 -3.510074859130447248e-12 1.387612465778163956e-10
-4.400000000000000000e+01 -1.600000000000000000e+01 -5.200000000000000000e+01 -1.385640646055101755e+01 2.016534479384669871e-10 1.359047408139465111e-10 -1.557989465396623938e-12 1.359136707873062528e-10
-4.400000000000000000e+01 -1.500000000000000000e+01 -5.150000000000000000e+01 -1.299038105676657828e+01 1.956173194271903210e-10 1.321468395052718467e-10 3.198607799490430168e-13 1.321472266154330954e-10
-4.400000000000000000e+01 -1.400000000000000000e+01 -5.100000000000000000e+01 -1.212435565298214080e+01 1.883245308283190650e-10 1.275013290042702268e-10 2.091118570914818361e-12 1.275184758171645616e-10
-4.400000000000000000e+01 -1.300000000000000000e+01 -5.050000000000000000e+01 -1.125833024919770153e+01 1.798893388546588847e-10 1.220414025249275963e-10 3.726208859311879395e-12 1.220982742003940895e-10
-4.400000000000000000e+01 -1.200000000000000000e+01 -5.000000000000000000e+01 -1.039230484541326405e+01 1.704443721454728150e-10 1.158536415289687225e-10 5.198973092058873645e-12 1.159702357363075210e-10
-4.400000000000000000e+01 -1.100000000000000000e+01 -4.950000000000000000e+01 -9.526279441628824785e+00 1.601380966788794218e-10 1.090360023497462947e-10 6.487141963810662112e-12 1.092288094747558515e-10
-4.400000000000000000e+01 -1.000000000000000000e+01 -4.900000000000000000e+01 -8.660254037844385522e+00 1.491322749599315338e-10 1.016953552444633512e-10 7.572559751166286348e-12 1.019769039512505655e-10
-4.400000000000000000e+01 -9.000000000000000000e+00 -4.850000000000000000e+01 -7.794228634059947147e+00 1.375998443927020399e-10 9.394443408352826011e-11 8.441013275533527930e-12 9.432288905876515720e-11
-4.400000000000000000e+01 -8.000000000000000000e+00 -4.800000000000000000e+01 -6.928203230275508773e+00 1.257239621547398558e-10 8.589787693900355077e-11 9.081414697303977723e-12 8.637660189850376881e-11
-4.400000000000000000e+01 -7.000000000000000000e+00 -4.750000000000000000e+01 -6.062177826491070398e+00 1.136995052784700923e-10 7.766672046899039992e-11 9.483934650465242867e-12 7.824362264659394336e-11
-4.400000000000000000e+01 -6.000000000000000000e+00 -4.700000000000000000e+01 -5.196152422706632024e+00 1.017391410508099221e-10 6.935017916113673968e-11 9.636487631137908862e-12 7.001649265385147954e-11
-4.400000000000000000e+01 -5.000000000000000000e+00 -4.650000000000000000e+01 -4.330127018922192761e+00 9.008719560891114481e-11 6.102274284058296047e-11 9.518836305849107348e-12 6.176069452657952201e-11
-4.400000000000000000e+01 -4.000000000000000000e+00 -4.600000000000000000e+01 -3.464101615137754386e+00 7.904562406316959434e-11 5.271357280708969952e-11 9.093770247221487072e-12 5.349221826955391015e-11
-4.400000000000000000e+01 -3.000000000000000000e+00 -4.550000000000000000e+01 -2.598076211353316012e+00 6.901641402152093474e-11 4.437410662359284855e-11 8.295984189241428802e-12 4.514293623935122471e-11
-4.400000000000000000e+01 -2.000000000000000000e+00 -4.500000000000000000e+01 -1.732050807568877193e+00 6.056101203810935930e-11 3.582921286821889552e-11 7.022837572673942476e-12 3.651099481427893800e-11
-4.400000000000000000e+01 -1.000000000000000000e+00 -4.450000000000000000e+01 -8.660254037844385966e-01 5.446343585737614688e-11 2.670765662216383455e-11 5.140133051403116801e-12 2.719779200658646007e-11
-4.400000000000000000e+01 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00 6.898064814119537794e-11 2.732392454252047251e-11 5.615187160727650836e-12 2.789493106740637291e-11
-4.400000000000000000e+01 1.000000000000000000e+00 -4.350000000000000000e+01 8.660254037844385966e-01 4.974070182586486391e-11 -1.811409576241627998e-12 1.385908312269864999e-12 2.280777609263687091e-12
-4.400000000000000000e+01 2.000000000000000000e+00 -4.300000000000000000e+01 1.732050807568877193e+00 4.936298888251646626e-11 -1.538545260164055434e-11 -2.909886687363992544e-12 1.565821165684722413e-11
