# n1 n2 x y probability Jx Jy Jmag
-4.500000000000000000e+01 -3.000000000000000000e+00 -4.650000000000000000e+01 -2.598076211353316012e+00 6.575266353116388281e-11 3.048169043424686162e-11 5.019997141907166988e-12 3.089229391019729403e-11
-4.500000000000000000e+01 -2.000000000000000000e+00 -4.600000000000000000e+01 -1.732050807568877193e+00 6.383053851925044277e-11 1.787576796007898766e-11 1.262663636969055336e-12 1.792030690648769127e-11
-4.500000000000000000e+01 -1.000000000000000000e+00 -4.550000000000000000e+01 -8.660254037844385966e-01 6.831597422882763104e-11 2.510590018824322985e-12 -3.706864418809417807e-12 4.477042110819999491e-12
-4.500000000000000000e+01 0.000000000000000000e+00 -4.500000000000000000e+01 0.000000000000000000e+00 9.696287423977670399e-11 -2.323647234000113727e-11 -7.972785236348527505e-12 2.456621564735958801e-11
-4.500000000000000000e+01 1.000000000000000000e+00 -4.450000000000000000e+01 8.660254037844385966e-01 8.884200349919312095e-11 -3.892907376117458806e-11 -1.033345464789902790e-11 4.027720284308678118e-11
-4.500000000000000000e+01 2.000000000000000000e+00 -4.400000000000000000e+01 1.732050807568877193e+00 1.027195588772095932e-10 -5.704336083257638782e-11 -1.459350249444837146e-11 5.888051740712696486e-11
-4.500000000000000000e+01 3.000000000000000000e+00 -4.350000000000000000e+01 2.598076211353316012e+00 1.215623758635391546e-10 -7.506216660700182609e-11 -1.816829061007500722e-11 7.722962928455270293e-11
-4.500000000000000000e+01 4.000000000000000000e+00 -4.300000000000000000e+01 3.464101615137754386e+00 1.444339303617987375e-10 -9.357441000872490008e-11 -2.109557936868479763e-11 9.592285273792390353e-11
-4.500000000000000000e+01 5.000000000000000000e+00 -4.250000000000000000e+01 4.330127018922192761e+00 1.705160938944083044e-10 -1.128984933478940921e-10 -2.344599551926894203e-11 1.153073480144004853e-10
-4.500000000000000000e+01 6.000000000000000000e+00 -4.200000000000000000e+01 5.196152422706632024e+00 1.991357291639465834e-10 -1.331415662127828852e-10 -2.526807044749278613e-11 1.355180874928963526e-10
-4.500000000000000000e+01 7.000000000000000000e+00 -4.150000000000000000e+01 6.062177826491070398e+00 2.297267665783140440e-10 -1.542564458316546276e-10 -2.657842589226616776e-11 1.565294343039828499e-10
-4.500000000000000000e+01 8.000000000000000000e+00 -4.100000000000000000e+01 6.928203230275508773e+00 2.617834523101324509e-10 -1.760879223341523121e-10 -2.736889261428283596e-11 1.782021679859439786e-10
-4.500000000000000000e+01 9.000000000000000000e+00 -4.050000000000000000e+01 7.794228634059947147e+00 2.948241674594115669e-10 -1.984070088278424811e-10 -2.761757452215826504e-11 2.003199230593365866e-10
-4.500000000000000000e+01 1.000000000000000000e+01 -4.000000000000000000e+01 8.660254037844385522e+00 3.283694670301516205e-10 -2.209352639452607233e-10 -2.729875147989104083e-11 2.226153918463924877e-10
-4.500000000000000000e+01 1.100000000000000000e+01 -3.950000000000000000e+01 9.526279441628824785e+00 3.619321830831440440e-10 -2.433622011386404315e-10 -2.639024408587557518e-11 2.447889007409367460e-10
-4.500000000000000000e+01 1.200000000000000000e+01 -3.900000000000000000e+01 1.039230484541326405e+01 3.950161253289899460e-10 -2.653583935118628251e-10 -2.487836351290006687e-11 2.665220628358497648e-10
-4.500000000000000000e+01 1.300000000000000000e+01 -3.850000000000000000e+01 1.125833024919770153e+01 4.271203054489555175e-10 -2.865860922704335522e-10 -2.276098578378635641e-11 2.874885228260202531e-10
-4.500000000000000000e+01 1.400000000000000000e+01 -3.800000000000000000e+01 1.212435565298214080e+01 4.577464317461535255e-10 -3.067084640510140493e-10 -2.004927485182527522e-11 3.073630676294993923e-10
-4.500000000000000000e+01 1.500000000000000000e+01 -3.750000000000000000e+01 1.299038105676657828e+01 4.864081421969176382e-10 -3.253980162360960365e-10 -1.676843879537000930e-11 3.258297861000751217e-10
-4.500000000000000000e+01 1.600000000000000000e+01 -3.700000000000000000e+01 1.385640646055101755e+01 5.126409745672689417e-10 -3.423444429302235314e-10 -1.295776811319667848e-11 3.425895815107056918e-10
-4.500000000000000000e+01 1.700000000000000000e+01 -3.650000000000000000e+01 1.472243186433545681e+01 5.360123953486032866e-10 -3.572619238199573816e-10 -8.670108863245328758e-12 3.573671123637953932e-10
-4.500000000000000000e+01 1.800000000000000000e+01 -3.600000000000000000e+01 1.558845726811989429e+01 5.561314145650072411e-10 -3.698958044703148548e-10 -3.970868097477256385e-12 3.699171176874475867e-10
-4.500000000000000000e+01 1.900000000000000000e+01 -3.550000000000000000e+01 1.645448267190433356e+01 5.726574271516114118e-10 -3.800285404152547898e-10 1.063379679820784652e-12 3.800300281642128469e-10
-4.500000000000000000e+01 2.000000000000000000e+01 -3.500000000000000000e+01 1.732050807568877104e+01 5.853079998917244376e-10 -3.874847741998603994e-10 6.346627563386658246e-12 3.875367465391444930e-10
-4.500000000000000000e+01 2.100000000000000000e+01 -3.450000000000000000e+01 1.818653347947321208e+01 5.938653749282881059e-10 -3.921354254827637936e-10 1.178545476684236859e-11 3.923124887925561265e-10
-4.500000000000000000e+01 2.200000000000000000e+01 -3.400000000000000000e+01 1.905255888325764957e+01 5.981815087528465574e-10 -3.939006894574702038e-10 1.728127011197674202e-11 3.942795904580320227e-10
-4.500000000000000000e+01 2.300000000000000000e+01 -3.350000000000000000e+01 1.991858428704208706e+01 5.981815088405801249e-10 -3.927518682213010382e-10 2.273271546087292473e-11 3.934092097848590448e-10
-4.500000000000000000e+01 2.400000000000000000e+01 -3.300000000000000000e+01 2.078460969082652809e+01 5.938653751270702571e-10 -3.887119881150687638e-10 2.803816223719072839e-11 3.897218857672845632e-10
-4.500000000000000000e+01 2.500000000000000000e+01 -3.250000000000000000e+01 2.165063509461096558e+01 5.853080002103711600e-10 -3.818551886900162321e-10 3.309823090009655126e-11 3.832869395351268672e-10
-4.500000000000000000e+01 2.600000000000000000e+01 -3.200000000000000000e+01 2.251666049839540307e+01 5.726574275672189014e-10 -3.723049015783105056e-10 3.781826168389715852e-11 3.742207378754245584e-10
-4.500000000000000000e+01 2.700000000000000000e+01 -3.150000000000000000e+01 2.338268590217984055e+01 5.561314150966941234e-10 -3.602308692965652495e-10 4.211066826709557450e-11 3.626838672674322720e-10
-4.500000000000000000e+01 2.800000000000000000e+01 -3.100000000000000000e+01 2.424871130596428159e+01 5.360123960129499835e-10 -3.458450856759307664e-10 4.589710559620591720e-11 3.488772958911215549e-10
-4.500000000000000000e+01 2.900000000000000000e+01 -3.050000000000000000e+01 2.511473670974871908e+01 5.126409752746715268e-10 -3.293967659770125234e-10 4.911038939651724406e-11 3.330376251758835558e-10
-4.500000000000000000e+01 3.000000000000000000e+01 -3.000000000000000000e+01 2.598076211353315657e+01 4.864081429865050632e-10 -3.111664786006633725e-10 5.169610654318860988e-11 3.154315533304520128e-10
-4.500000000000000000e+01 3.100000000000000000e+01 -2.950000000000000000e+01 2.684678751731759760e+01 4.577464325644769466e-10 -2.914595860627766505e-10 5.361385745837207437e-11 2.963496853709343166e-10
-4.500000000000000000e+01 3.200000000000000000e+01 -2.900000000000000000e+01 2.771281292110203509e+01 4.271203063489613697e-10 -2.705991486641986580e-10 5.483806636932258198e-11 2.760998239422026775e-10
-4.500000000000000000e+01 3.300000000000000000e+01 -2.850000000000000000e+01 2.857883832488647258e+01 3.950161261016793636e-10 -2.489184316111054080e-10 5.535827460177751014e-11 2.549998512992083362e-10
-4.500000000000000000e+01 3.400000000000000000e+01 -2.800000000000000000e+01 2.944486372867091362e+01 3.619321838644631268e-10 -2.267531131058221458e-10 5.517878873280940072e-11 2.333702488090583055e-10
-4.500000000000000000e+01 3.500000000000000000e+01 -2.750000000000000000e+01 3.031088913245535110e+01 3.283694676769318446e-10 -2.044331977468689643e-10 5.431746566257200339e-11 2.115261672158201939e-10
-4.500000000000000000e+01 3.600000000000000000e+01 -2.700000000000000000e+01 3.117691453623978859e+01 2.948241680556107822e-10 -1.822744597221914401e-10 5.280326671200409993e-11 1.897687109153556614e-10
-4.500000000000000000e+01 3.700000000000000000e+01 -2.650000000000000000e+01 3.204293994002422608e+01 2.617834527865417998e-10 -1.605689336827027836e-10 5.067198993253567557e-11 1.683746804829134664e-10
-4.500000000000000000e+01 3.800000000000000000e+01 -2.600000000000000000e+01 3.290896534380866711e+01 2.297267668860907859e-10 -1.395734927188147457e-10 4.795932742972073622e-11 1.475833898419473188e-10
-4.500000000000000000e+01 3.900000000000000000e+01 -2.550000000000000000e+01 3.377499074759310815e+01 1.991357293202939814e-10 -1.194949084988653979e-10 4.469024094309032907e-11 1.275784103706566730e-10
-4.500000000000000000e+01 4.000000000000000000e+01 -2.500000000000000000e+01 3.464101615137754209e+01 1.705160939074987478e-10 -1.004691380571727172e-10 4.086399729014056812e-11 1.084615783421938136e-10
-4.500000000000000000e+01 4.100000000000000000e+01 -2.450000000000000000e+01 3.550704155516198313e+01 1.444339300273695642e-10 -8.253247635419180364e-11 3.643590079243141809e-11 9.021742913490238704e-11
-4.500000000000000000e+01 4.200000000000000000e+01 -2.400000000000000000e+01 3.637306695894642417e+01 1.215623755137719589e-10 -6.558405018818145014e-11 3.130138066071393251e-11 7.267079241588616982e-11
-4.500000000000000000e+01 4.300000000000000000e+01 -2.350000000000000000e+01 3.723909236273085810e+01 1.027195583815476932e-10 -4.934607228619249492e-11 2.529830227684234353e-11 5.545303371470871538e-11
-4.500000000000000000e+01 4.400000000000000000e+01 -2.300000000000000000e+01 3.810511776651529914e+01 8.884200297702854796e-11 -3.334739650778488054e-11 1.826361709130180572e-11 3.802115941295208328e-11
-4.500000000000000000e+01 4.500000000000000000e+01 -2.250000000000000000e+01 3.897114317029974018e+01 9.696287354684295537e-11 -1.852287066258643088e-11 1.613698261689222855e-11 2.456621553192080465e-11
-4.400000000000000000e+01 -4.500000000000000000e+01 -6.650000000000000000e+01 -3.897114317029974018e+01 6.383053785726285210e-11 -1.003138285286497887e-11 1.484953738040747460e-11 1.792030698266277973e-11
-4.400000000000000000e+01 -4.400000000000000000e+01 -6.600000000000000000e+01 -3.810511776651529914e+01 5.003585369535000097e-11 2.676106770680730777e-12 5.182898047406847086e-12 5.833007767687006398e-12
-4.400000000000000000e+01 -4.300000000000000000e+01 -6.550000000000000000e+01 -3.723909236273085810e+01 4.421390947275439595e-11 1.172139096213836107e-11 -1.287298636992727045e-12 1.179186770058510205e-11
-4.400000000000000000e+01 -4.200000000000000000e+01 -6.500000000000000000e+01 -3.637306695894642417e+01 4.367124355418037538e-11 1.862449704558136512e-11 -5.507228702025427872e-12 1.942167495807922653e-11
-4.400000000000000000e+01 -4.100000000000000000e+01 -6.450000000000000000e+01 -3.550704155516198313e+01 4.646615061804695790e-11 2.439448256367925738e-11 -8.254069035939269357e-12 2.575306652031370543e-11
-4.400000000000000000e+01 -4.000000000000000000e+01 -6.400000000000000000e+01 -3.464101615137754209e+01 5.130824957950900369e-11 2.964031129651759152e-11 -1.007600722979884996e-11 3.130613319222652197e-11
-4.400000000000000000e+01 -3.900000000000000000e+01 -6.350000000000000000e+01 -3.377499074759310815e+01 5.737984415321748899e-11 3.469611313226813702e-11 -1.132262815842192763e-11 3.649687897479781462e-11
-4.400000000000000000e+01 -3.800000000000000000e+01 -6.300000000000000000e+01 -3.290896534380866711e+01 6.417149232374044078e-11 3.972194615042019502e-11 -1.219960428746415365e-11 4.155313887960325177e-11
-4.400000000000000000e+01 -3.700000000000000000e+01 -6.250000000000000000e+01 -3.204293994002422608e+01 7.135957692329103859e-11 4.477368697415490970e-11 -1.281926645685059566e-11 4.657270271040047788e-11
-4.400000000000000000e+01 -3.600000000000000000e+01 -6.200000000000000000e+01 -3.117691453623978859e+01 7.872552758230854451e-11 4.984738392069293097e-11 -1.323836138834288790e-11 5.157534193764810505e-11
-4.400000000000000000e+01 -3.500000000000000000e+01 -6.150000000000000000e+01 -3.031088913245535110e+01 8.610703418393523575e-11 5.490580600186349897e-11 -1.348308993569852545e-11 5.653707851426712356e-11
-4.400000000000000000e+01 -3.400000000000000000e+01 -6.100000000000000000e+01 -2.944486372867091362e+01 9.337079858010846342e-11 5.989379834269541658e-11 -1.356441986203126283e-11 6.141059001596493717e-11
-4.400000000000000000e+01 -3.300000000000000000e+01 -6.050000000000000000e+01 -2.857883832488647258e+01 1.003985710957067156e-10 6.474710490805345815e-11 -1.348688727100882178e-11 6.613685600507012428e-11
-4.400000000000000000e+01 -3.200000000000000000e+01 -6.000000000000000000e+01 -2.771281292110203509e+01 1.070808493942248957e-10 6.939759250397658394e-11 -1.325339549964789236e-11 7.065181057565385271e-11
-4.400000000000000000e+01 -3.100000000000000000e+01 -5.950000000000000000e+01 -2.684678751731759760e+01 1.133147484840389220e-10 7.377657803269805371e-11 -1.286769533585248677e-11 7.489032680841434675e-11
-4.400000000000000000e+01 -3.000000000000000000e+01 -5.900000000000000000e+01 -2.598076211353315657e+01 1.190040104752374964e-10 7.781718058108734587e-11 -1.233557590527467054e-11 7.878883186406782462e-11
-4.400000000000000000e+01 -2.900000000000000000e+01 -5.850000000000000000e+01 -2.511473670974871908e+01 1.240600240495024139e-10 8.145616443678293000e-11 -1.166535144059212613e-11 8.228722348569518846e-11
-4.400000000000000000e+01 -2.800000000000000000e+01 -5.800000000000000000e+01 -2.424871130596428159e+01 1.284032445992885821e-10 8.463548924404333352e-11 -1.086796258620969917e-11 8.533040870846586820e-11
-4.400000000000000000e+01 -2.700000000000000000e+01 -5.750000000000000000e+01 -2.338268590217984055e+01 1.319646898548559189e-10 8.730365605383561767e-11 -9.956857827269571960e-12 8.786960440424713991e-11
-4.400000000000000000e+01 -2.600000000000000000e+01 -5.700000000000000000e+01 -2.251666049839540307e+01 1.346873348694310867e-10 8.941687406961216471e-11 -8.947741268727291837e-12 8.986344886656067860e-11
-4.400000000000000000e+01 -2.500000000000000000e+01 -5.650000000000000000e+01 -2.165063509461096558e+01 1.365273066480520158e-10 9.094004591505472802e-11 -7.858232922965459822e-12 9.127893390976825554e-11
-4.400000000000000000e+01 -2.400000000000000000e+01 -5.600000000000000000e+01 -2.078460969082652809e+01 1.374548201848467861e-10 9.184755793380731154e-11 -6.707467876825315263e-12 9.209214963134877732e-11
-4.400000000000000000e+01 -2.300000000000000000e+01 -5.550000000000000000e+01 -1.991858428704208706e+01 1.374548200989915649e-10 9.212386038678651979e-11 -5.515654090646588352e-12 9.228882972826019112e-11
-4.400000000000000000e+01 -2.200000000000000000e+01 -5.500000000000000000e+01 -1.905255888325764957e+01 1.365273064275056054e-10 9.176382524237218433e-11 -4.303602506565575858e-12 9.186468645593441584e-11
-4.400000000000000000e+01 -2.100000000000000000e+01 -5.450000000000000000e+01 -1.818653347947321208e+01 1.346873345292536802e-10 9.077287197042454884e-11 -3.092244920056765605e-12 9.082552650221579454e-11
-4.400000000000000000e+01 -2.000000000000000000e+01 -5.400000000000000000e+01 -1.732050807568877104e+01 1.319646893270016487e-10 8.916685867681314520e-11 -1.902152473381929045e-12 8.918714520783116215e-11
-4.400000000000000000e+01 -1.900000000000000000e+01 -5.350000000000000000e+01 -1.645448267190433356e+01 1.284032439646168864e-10 8.697173922221719913e-11 -7.530688088507110370e-13 8.697499948817601394e-11
-4.400000000000000000e+01 -1.800000000000000000e+01 -5.300000000000000000e+01 -1.558845726811989429e+01 1.240600233589847565e-10 8.422299235922038651e-11 3.365269647012409983e-13 8.422366468124778329e-11
-4.400000000000000000e+01 -1.700000000000000000e+01 -5.250000000000000000e+01 -1.472243186433545681e+01 1.190040097557985803e-10 8.096483003667833265e-11 1.349810710347610300e-12 8.097608098581937840e-11
-4.400000000000000000e+01 -1.600000000000000000e+01 -5.200000000000000000e+01 -1.385640646055101755e+01 1.133147476947810896e-10 7.724918915709848622e-11 2.271932990059714143e-12 7.728259121523103178e-11
-4.400000000000000000e+01 -1.500000000000000000e+01 -5.150000000000000000e+01 -1.299038105676657828e+01 1.070808485945888547e-10 7.313449838384951434e-11 3.090232139582794206e-12 7.319975675187587765e-11
-4.400000000000000000e+01 -1.400000000000000000e+01 -5.100000000000000000e+01 -1.212435565298214080e+01 1.003985704483625611e-10 6.868417633848717521e-11 3.794273672695651567e-12 6.878889875553840873e-11
-4.400000000000000000e+01 -1.300000000000000000e+01 -5.050000000000000000e+01 -1.125833024919770153e+01 9.337079789536456542e-11 6.396474457856125906e-11 4.375593297272520791e-12 6.411422904241863987e-11
-4.400000000000000000e+01 -1.200000000000000000e+01 -5.000000000000000000e+01 -1.039230484541326405e+01 8.610703363431462537e-11 5.904328989173452665e-11 4.826911442595624525e-12 5.924026633392241424e-11
-4.400000000000000000e+01 -1.100000000000000000e+01 -4.950000000000000000e+01 -9.526279441628824785e+00 7.872552719600830958e-11 5.398372574522635139e-11 5.140400278719137668e-12 5.422791126681232077e-11
-4.400000000000000000e+01 -1.000000000000000000e+01 -4.900000000000000000e+01 -8.660254037844385522e+00 7.135957664045560158e-11 4.884080065081400189e-11 5.304278491193701140e-12 4.912798773127893746e-11
-4.400000000000000000e+01 -9.000000000000000000e+00 -4.850000000000000000e+01 -7.794228634059947147e+00 6.417149222573597840e-11 4.364994934876718811e-11 5.296576871684224955e-12 4.397012400150358650e-11
-4.400000000000000000e+01 -8.000000000000000000e+00 -4.800000000000000000e+01 -6.928203230275508773e+00 5.737984423803839846e-11 3.840977391599554214e-11 5.074417320274941354e-12 3.874352130896464787e-11
-4.400000000000000000e+01 -7.000000000000000000e+00 -4.750000000000000000e+01 -6.062177826491070398e+00 5.130824979166023531e-11 3.305212657261124021e-11 4.556842636981308588e-12 3.336477012943630037e-11
-4.400000000000000000e+01 -6.000000000000000000e+00 -4.700000000000000000e+01 -5.196152422706632024e+00 4.646615104989091724e-11 2.739271475872511749e-11 3.599806477461610916e-12 2.762823607340959944e-11
-4.400000000000000000e+01 -5.000000000000000000e+00 -4.650000000000000000e+01 -4.330127018922192761e+00 4.367124411995991378e-11 2.105376470745147200e-11 1.964794485242318679e-12 2.114524593675769453e-11
-4.400000000000000000e+01 -4.000000000000000000e+00 -4.600000000000000000e+01 -3.464101615137754386e+00 4.421391015901324294e-11 1.335167897557635114e-11 -7.097915949066772446e-13 1.337053235944806193e-11
-4.400000000000000000e+01 -3.000000000000000000e+00 -4.550000000000000000e+01 -2.598076211353316012e+00 5.003585433761672696e-11 3.150467945753516897e-12 -4.909025472468685506e-12 5.833007746143218206e-12
-4.400000000000000000e+01 -2.000000000000000000e+00 -4.500000000000000000e+01 -1.732050807568877193e+00 6.383053836740192504e-11 -1.129968683704267866e-11 -1.115794974132686021e-11 1.588026338085145501e-11
-4.400000000000000000e+01 -1.000000000000000000e+00 -4.450000000000000000e+01 -8.660254037844385966e-01 8.884200347698798732e-11 -3.249045461896608155e-11 -1.974788400864845396e-11 3.802115942690501108e-11
-4.400000000000000000e+01 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00 1.512171008667410185e-10 -8.130044394760100732e-11 -2.844769653193929576e-11 8.613381231578180255e-11
-4.400000000000000000e+01 1.000000000000000000e+00 -4.350000000000000000e+01 8.660254037844385966e-01 1.612062597490380722e-10 -9.615661703215278119e-11 -3.064646597485592686e-11 1.009222516386554616e-10
-4.400000000000000000e+01 2.000000000000000000e+00 -4.300000000000000000e+01 1.732050807568877193e+00 2.012276028522932841e-10 -1.270700207949440841e-10 -3.681756938764457228e-11 1.322963476458875824e-10
