# n1 n2 x y probability Jx Jy Jmag
-4.500000000000000000e+01 -9.000000000000000000e+00 -4.950000000000000000e+01 -7.794228634059947147e+00 6.427886822114831082e-10 4.209068629628772737e-10 -1.187217342969637440e-10 4.373298954836373833e-10
-4.500000000000000000e+01 -8.000000000000000000e+00 -4.900000000000000000e+01 -6.928203230275508773e+00 5.574614195273208470e-10 3.670744117156701509e-10 -9.538295245173220769e-11 3.792644609699341568e-10
-4.500000000000000000e+01 -7.000000000000000000e+00 -4.850000000000000000e+01 -6.062177826491070398e+00 4.776824534287102755e-10 3.148389930518175942e-10 -7.486674700814298418e-11 3.236180176588808444e-10
-4.500000000000000000e+01 -6.000000000000000000e+00 -4.800000000000000000e+01 -5.196152422706632024e+00 4.051228666872882726e-10 2.643642021017404635e-10 -5.729874916822475536e-11 2.705024547192372951e-10
-4.500000000000000000e+01 -5.000000000000000000e+00 -4.750000000000000000e+01 -4.330127018922192761e+00 3.417732799129245382e-10 2.153228793428086685e-10 -4.273539055360265837e-11 2.195227914687827666e-10
-4.500000000000000000e+01 -4.000000000000000000e+00 -4.700000000000000000e+01 -3.464101615137754386e+00 2.901854132456251470e-10 1.667058276287004989e-10 -3.113522249535110936e-11 1.695884283941714690e-10
-4.500000000000000000e+01 -3.000000000000000000e+00 -4.650000000000000000e+01 -2.598076211353316012e+00 2.537185009131178707e-10 1.166319747664918228e-10 -2.227904413666511376e-11 1.187407821499212588e-10
-4.500000000000000000e+01 -2.000000000000000000e+00 -4.600000000000000000e+01 -1.732050807568877193e+00 2.366462049605493316e-10 6.226039747158374821e-11 -1.560336690577283353e-11 6.418584074479166848e-11
-4.500000000000000000e+01 -1.000000000000000000e+00 -4.550000000000000000e+01 -8.660254037844385966e-01 2.438438797548196069e-10 -6.840908066022848604e-21 -9.917244598916206482e-12 9.917244598916206482e-12
-4.500000000000000000e+01 0.000000000000000000e+00 -4.500000000000000000e+01 0.000000000000000000e+00 3.031790502736107070e-10 -8.060433591666335663e-11 1.237264348578130130e-19 8.060433591666335663e-11
-4.500000000000000000e+01 1.000000000000000000e+00 -4.450000000000000000e+01 8.660254037844385966e-01 3.204687124696643750e-10 -1.476610503453427706e-10 1.280505208790522746e-11 1.482152325102376951e-10
-4.500000000000000000e+01 2.000000000000000000e+00 -4.400000000000000000e+01 1.732050807568877193e+00 3.866275587886746694e-10 -2.231922969305826233e-10 2.503444363635052892e-11 2.245919071946515398e-10
-4.500000000000000000e+01 3.000000000000000000e+00 -4.350000000000000000e+01 2.598076211353316012e+00 4.762615785051407807e-10 -3.021932396652104102e-10 4.122137838793534628e-11 3.049917312576795780e-10
-4.500000000000000000e+01 4.000000000000000000e+00 -4.300000000000000000e+01 3.464101615137754386e+00 5.870333961535728630e-10 -3.863283812527268523e-10 6.232558019692271444e-11 3.913235184706323460e-10
-4.500000000000000000e+01 5.000000000000000000e+00 -4.250000000000000000e+01 4.330127018922192761e+00 7.166277338152747835e-10 -4.766243434015634984e-10 8.893361029386653665e-11 4.848504426757521940e-10
-4.500000000000000000e+01 6.000000000000000000e+00 -4.200000000000000000e+01 5.196152422706632024e+00 8.628502019588439632e-10 -5.733889255886353626e-10 1.213801517707553548e-10 5.860955563997915548e-10
-4.500000000000000000e+01 7.000000000000000000e+00 -4.150000000000000000e+01 6.062177826491070398e+00 1.023541117047993387e-09 -6.762772205956963808e-10 1.598087196937839924e-10 6.949026593608680525e-10
-4.500000000000000000e+01 8.000000000000000000e+00 -4.100000000000000000e+01 6.928203230275508773e+00 1.196446333738640193e-09 -7.844059562642936154e-10 2.041922040927434650e-10 8.105474449007618497e-10
-4.500000000000000000e+01 9.000000000000000000e+00 -4.050000000000000000e+01 7.794228634059947147e+00 1.379112564962684391e-09 -8.964692832476956548e-10 2.543331956961531403e-10 9.318489954062594315e-10
-4.500000000000000000e+01 1.000000000000000000e+01 -4.000000000000000000e+01 8.660254037844385522e+00 1.568829460526818431e-09 -1.010840543530911975e-09 3.098581008984485992e-10 1.057265646438142156e-09
-4.500000000000000000e+01 1.100000000000000000e+01 -3.950000000000000000e+01 9.526279441628824785e+00 1.762618427176704248e-09 -1.125659344444033605e-09 3.702131271326060050e-10 1.184975408704954867e-09
-4.500000000000000000e+01 1.200000000000000000e+01 -3.900000000000000000e+01 1.039230484541326405e+01 1.957259807882797827e-09 -1.238908144076753240e-09 4.346660411264649480e-10 1.312946288607519107e-09
-4.500000000000000000e+01 1.300000000000000000e+01 -3.850000000000000000e+01 1.125833024919770153e+01 2.149348544986717401e-09 -1.348482692298396884e-09 5.023151369712336642e-10 1.439001761033933659e-09
-4.500000000000000000e+01 1.400000000000000000e+01 -3.800000000000000000e+01 1.212435565298214080e+01 2.335369563513174693e-09 -1.452259148748051023e-09 5.721055502062712690e-10 1.560884811797217192e-09
-4.500000000000000000e+01 1.500000000000000000e+01 -3.750000000000000000e+01 1.299038105676657828e+01 2.511785735598206879e-09 -1.548159006946304873e-09 6.428524000136961960e-10 1.676322021269284000e-09
-4.500000000000000000e+01 1.600000000000000000e+01 -3.700000000000000000e+01 1.385640646055101755e+01 2.675132654451420418e-09 -1.634211635618332221e-09 7.132698994215874716e-10 1.783087664533414436e-09
-4.500000000000000000e+01 1.700000000000000000e+01 -3.650000000000000000e+01 1.472243186433545681e+01 2.822115393072516176e-09 -1.708613406779508199e-09 7.820053595206695981e-10 1.879066831207908220e-09
-4.500000000000000000e+01 1.800000000000000000e+01 -3.600000000000000000e+01 1.558845726811989429e+01 2.949703065148924939e-09 -1.769781940011533401e-09 8.476768592547171801e-10 1.962316022690261794e-09
-4.500000000000000000e+01 1.900000000000000000e+01 -3.550000000000000000e+01 1.645448267190433356e+01 3.055217461248695288e-09 -1.816403852480353635e-09 9.089132302686435853e-10 2.031119448841660259e-09
-4.500000000000000000e+01 2.000000000000000000e+01 -3.500000000000000000e+01 1.732050807568877104e+01 3.136412442711551856e-09 -1.847474466782378972e-09 9.643949214047950575e-10 2.084039219843090467e-09
-4.500000000000000000e+01 2.100000000000000000e+01 -3.450000000000000000e+01 1.818653347947321208e+01 3.191541190596644187e-09 -1.862328135597689468e-09 1.012894265349194998e-09 2.119957753686627248e-09
-4.500000000000000000e+01 2.200000000000000000e+01 -3.400000000000000000e+01 1.905255888325764957e+01 3.219408879088911143e-09 -1.860658139134253384e-09 1.053313677366593189e-09 2.138110945122838537e-09
-4.500000000000000000e+01 2.300000000000000000e+01 -3.350000000000000000e+01 1.991858428704208706e+01 3.219408879090581634e-09 -1.842525472287295975e-09 1.084720377644529784e-09 2.138110945134703202e-09
-4.500000000000000000e+01 2.400000000000000000e+01 -3.300000000000000000e+01 2.078460969082652809e+01 3.191541190504144301e-09 -1.808356232888900895e-09 1.106376343000384767e-09 2.119957753677898425e-09
-4.500000000000000000e+01 2.500000000000000000e+01 -3.250000000000000000e+01 2.165063509461096558e+01 3.136412442538882453e-09 -1.758927734573741202e-09 1.117762360420311193e-09 2.084039219838508300e-09
-4.500000000000000000e+01 2.600000000000000000e+01 -3.200000000000000000e+01 2.251666049839540307e+01 3.055217460989803472e-09 -1.695343873454083657e-09 1.118595264669180637e-09 2.031119448825846220e-09
-4.500000000000000000e+01 2.700000000000000000e+01 -3.150000000000000000e+01 2.338268590217984055e+01 2.949703064840049081e-09 -1.619000664270060939e-09 1.108837689609236897e-09 1.962316022664251927e-09
-4.500000000000000000e+01 2.800000000000000000e+01 -3.100000000000000000e+01 2.424871130596428159e+01 2.822115392732782346e-09 -1.531543210553419292e-09 1.088699935779796185e-09 1.879066831158276556e-09
-4.500000000000000000e+01 2.900000000000000000e+01 -3.050000000000000000e+01 2.511473670974871908e+01 2.675132654028615733e-09 -1.434815670393403128e-09 1.058633841937620165e-09 1.783087664502807513e-09
-4.500000000000000000e+01 3.000000000000000000e+01 -3.000000000000000000e+01 2.598076211353315657e+01 2.511785735265463965e-09 -1.330806012699991230e-09 1.019318829127873403e-09 1.676322021227743610e-09
-4.500000000000000000e+01 3.100000000000000000e+01 -2.950000000000000000e+01 2.684678751731759760e+01 2.335369563127115439e-09 -1.221587514400202147e-09 9.716405406242391837e-10 1.560884811740772869e-09
-4.500000000000000000e+01 3.200000000000000000e+01 -2.900000000000000000e+01 2.771281292110203509e+01 2.149348544537291976e-09 -1.109259015364747989e-09 9.166626996129196422e-10 1.439001760954313802e-09
-4.500000000000000000e+01 3.300000000000000000e+01 -2.850000000000000000e+01 2.857883832488647258e+01 1.957259807331285494e-09 -9.958859056827737151e-10 8.555929051642876392e-10 1.312946288507288598e-09
-4.500000000000000000e+01 3.400000000000000000e+01 -2.800000000000000000e+01 2.944486372867091362e+01 1.762618426633287738e-09 -8.834436449864429288e-10 7.897430247171720976e-10 1.184975408587182339e-09
-4.500000000000000000e+01 3.500000000000000000e+01 -2.750000000000000000e+01 3.031088913245535110e+01 1.568829459940976034e-09 -7.737652585830326680e-10 7.204845394461448194e-10 1.057265646359036392e-09
-4.500000000000000000e+01 3.600000000000000000e+01 -2.700000000000000000e+01 3.117691453623978859e+01 1.379112564271974518e-09 -6.684936499792410337e-10 6.491985751934569200e-10 9.318489953290621805e-10
-4.500000000000000000e+01 3.700000000000000000e+01 -2.650000000000000000e+01 3.204293994002422608e+01 1.196446333013465839e-09 -5.690386139828402625e-10 5.772193830014218821e-10 8.105474448272933221e-10
-4.500000000000000000e+01 3.800000000000000000e+01 -2.600000000000000000e+01 3.290896534380866711e+01 1.023541116299434844e-09 -4.765370211261437986e-10 5.057688933025563560e-10 6.949026593245067438e-10
-4.500000000000000000e+01 3.900000000000000000e+01 -2.550000000000000000e+01 3.377499074759310815e+01 8.628502011392968835e-10 -3.918127575882379870e-10 4.358793000169208402e-10 5.860955563661443291e-10
-4.500000000000000000e+01 4.000000000000000000e+01 -2.500000000000000000e+01 3.464101615137754209e+01 7.166277329320238366e-10 -3.153309373119070644e-10 3.683019843157284991e-10 4.848504425871023172e-10
-4.500000000000000000e+01 4.100000000000000000e+01 -2.450000000000000000e+01 3.550704155516198313e+01 5.870333950832692894e-10 -2.471397262106992348e-10 3.034074023393305046e-10 3.913235184164117942e-10
-4.500000000000000000e+01 4.200000000000000000e+01 -2.400000000000000000e+01 3.637306695894642417e+01 4.762615774585809096e-10 -1.867953805511544869e-10 2.410963331365848861e-10 3.049917311127593959e-10
-4.500000000000000000e+01 4.300000000000000000e+01 -2.350000000000000000e+01 3.723909236273085810e+01 3.866275575773733524e-10 -1.332766124853199063e-10 1.807729773175986515e-10 2.245919071645974574e-10
-4.500000000000000000e+01 4.400000000000000000e+01 -2.300000000000000000e+01 3.810511776651529914e+01 3.204687112335079866e-10 -8.492002544928132484e-11 1.214756947666026471e-10 1.482152324875395748e-10
-4.500000000000000000e+01 4.500000000000000000e+01 -2.250000000000000000e+01 3.897114317029974018e+01 3.031790490494038214e-10 -4.030216790415244679e-11 6.980540261447013349e-11 8.060433593760803503e-11
-4.400000000000000000e+01 -4.500000000000000000e+01 -6.650000000000000000e+01 -3.897114317029974018e+01 2.366462035585233780e-10 -1.761728650474861160e-11 6.172076929904779491e-11 6.418584070226609347e-11
-4.400000000000000000e+01 -4.400000000000000000e+01 -6.600000000000000000e+01 -3.810511776651529914e+01 1.914149735959934375e-10 1.467206156894324268e-11 8.470918617786528283e-12 1.694183735348747840e-11
-4.400000000000000000e+01 -4.300000000000000000e+01 -6.550000000000000000e+01 -3.723909236273085810e+01 1.750474041233133261e-10 3.951443125684276599e-11 -3.052638110234056415e-11 4.993245658644372986e-11
-4.400000000000000000e+01 -4.200000000000000000e+01 -6.500000000000000000e+01 -3.637306695894642417e+01 1.790498775078290466e-10 6.069535503529630880e-11 -6.000567601265964359e-11 8.534991081774453132e-11
-4.400000000000000000e+01 -4.100000000000000000e+01 -6.450000000000000000e+01 -3.550704155516198313e+01 1.969482280577354624e-10 8.063360078685712890e-11 -8.364100514651989777e-11 1.161791518206877496e-10
-4.400000000000000000e+01 -4.000000000000000000e+01 -6.400000000000000000e+01 -3.464101615137754209e+01 2.241945329374837343e-10 1.007387366537837554e-10 -1.039425006129020734e-10 1.447492193286842611e-10
-4.400000000000000000e+01 -3.900000000000000000e+01 -6.350000000000000000e+01 -3.377499074759310815e+01 2.577319851796424328e-10 1.217375526901202682e-10 -1.224425831448675956e-10 1.726621495932667255e-10
-4.400000000000000000e+01 -3.800000000000000000e+01 -6.300000000000000000e+01 -3.290896534380866711e+01 2.955175606712151050e-10 1.439187491786626378e-10 -1.399597276581943905e-10 2.007519158845233885e-10
-4.400000000000000000e+01 -3.700000000000000000e+01 -6.250000000000000000e+01 -3.204293994002422608e+01 3.361308721674300861e-10 1.672967993917778641e-10 -1.568377965191036741e-10 2.293170589025171830e-10
-4.400000000000000000e+01 -3.600000000000000000e+01 -6.200000000000000000e+01 -3.117691453623978859e+01 3.784994933736448462e-10 1.917141901781560970e-10 -1.731275792992079836e-10 2.583166456689730032e-10
-4.400000000000000000e+01 -3.500000000000000000e+01 -6.150000000000000000e+01 -3.031088913245535110e+01 4.217267468919848072e-10 2.169029370650506508e-10 -1.887111830997034701e-10 2.875044255908682989e-10
-4.400000000000000000e+01 -3.400000000000000000e+01 -6.100000000000000000e+01 -2.944486372867091362e+01 4.649949182491228353e-10 2.425218101650099219e-10 -2.033821559435303735e-10 3.165140277490898570e-10
-4.400000000000000000e+01 -3.300000000000000000e+01 -6.050000000000000000e+01 -2.857883832488647258e+01 5.075183451684878924e-10 2.681802969930815729e-10 -2.168954938322090674e-10 3.449120568203078779e-10
-4.400000000000000000e+01 -3.200000000000000000e+01 -6.000000000000000000e+01 -2.771281292110203509e+01 5.485270430978286321e-10 2.934559335784038059e-10 -2.289987795976049413e-10 3.722322205419152087e-10
-4.400000000000000000e+01 -3.100000000000000000e+01 -5.950000000000000000e+01 -2.684678751731759760e+01 5.872678579007450176e-10 3.179086289277896602e-10 -2.394520844274260640e-10 3.979989913095085104e-10
-4.400000000000000000e+01 -3.000000000000000000e+01 -5.900000000000000000e+01 -2.598076211353315657e+01 6.230149993873278383e-10 3.410937551922247135e-10 -2.480412825532603802e-10 4.217456907685005209e-10
-4.400000000000000000e+01 -2.900000000000000000e+01 -5.850000000000000000e+01 -2.511473670974871908e+01 6.550850500839537999e-10 3.625747169332556466e-10 -2.545873765107255898e-10 4.430295223095684565e-10
-4.400000000000000000e+01 -2.800000000000000000e+01 -5.800000000000000000e+01 -2.424871130596428159e+01 6.828535230522496622e-10 3.819351445042308608e-10 -2.589531675334444287e-10 4.614446852907419346e-10
-4.400000000000000000e+01 -2.700000000000000000e+01 -5.750000000000000000e+01 -2.338268590217984055e+01 7.057711791541902644e-10 3.987905706131816271e-10 -2.610478985774751106e-10 4.766339523803384145e-10
-4.400000000000000000e+01 -2.600000000000000000e+01 -5.700000000000000000e+01 -2.251666049839540307e+01 7.233789547793946901e-10 4.127993200465236173e-10 -2.608301369265932401e-10 4.882987189825687198e-10
-4.400000000000000000e+01 -2.500000000000000000e+01 -5.650000000000000000e+01 -2.165063509461096558e+01 7.353207140903043790e-10 4.236722987759658454e-10 -2.583090031586572584e-10 4.962073738498154669e-10
-4.400000000000000000e+01 -2.400000000000000000e+01 -5.600000000000000000e+01 -2.078460969082652809e+01 7.413532683616011037e-10 4.311813730036571095e-10 -2.535438028096976285e-10 5.002017956470385865e-10
-4.400000000000000000e+01 -2.300000000000000000e+01 -5.550000000000000000e+01 -1.991858428704208706e+01 7.413532683632018016e-10 4.351660607322713390e-10 -2.466421212117824486e-10 5.002017956476070664e-10
-4.400000000000000000e+01 -2.200000000000000000e+01 -5.500000000000000000e+01 -1.905255888325764957e+01 7.353207140787496998e-10 4.355383081766258163e-10 -2.377564719828279830e-10 4.962073738459342321e-10
-4.400000000000000000e+01 -2.100000000000000000e+01 -5.450000000000000000e+01 -1.818653347947321208e+01 7.233789547961998982e-10 4.322851847077499746e-10 -2.270796293314420352e-10 4.882987189980316206e-10
-4.400000000000000000e+01 -2.000000000000000000e+01 -5.400000000000000000e+01 -1.732050807568877104e+01 7.057711791798285207e-10 4.254693971177494312e-10 -2.148388156487170666e-10 4.766339524132587553e-10
-4.400000000000000000e+01 -1.900000000000000000e+01 -5.350000000000000000e+01 -1.645448267190433356e+01 6.828535231400096995e-10 4.152275937419201829e-10 -2.012889539856417868e-10 4.614446853105352810e-10
-4.400000000000000000e+01 -1.800000000000000000e+01 -5.300000000000000000e+01 -1.558845726811989429e+01 6.550850502108088745e-10 4.017664940139149401e-10 -1.867052274193564902e-10 4.430295223322558494e-10
-4.400000000000000000e+01 -1.700000000000000000e+01 -5.250000000000000000e+01 -1.472243186433545681e+01 6.230149995589430000e-10 3.853569294398712614e-10 -1.713752158375905166e-10 4.217456907553492281e-10
-4.400000000000000000e+01 -1.600000000000000000e+01 -5.200000000000000000e+01 -1.385640646055101755e+01 5.872678581862252096e-10 3.663259025162113052e-10 -1.555909066119883310e-10 3.979989912985423702e-10
-4.400000000000000000e+01 -1.500000000000000000e+01 -5.150000000000000000e+01 -1.299038105676657828e+01 5.485270433876442844e-10 3.450467273141404922e-10 -1.396409036587869120e-10 3.722322205355702681e-10
-4.400000000000000000e+01 -1.400000000000000000e+01 -5.100000000000000000e+01 -1.212435565298214080e+01 5.075183456037387502e-10 3.219271560712979861e-10 -1.238032031825784802e-10 3.449120568121976822e-10
-4.400000000000000000e+01 -1.300000000000000000e+01 -5.050000000000000000e+01 -1.125833024919770153e+01 4.649949187455580199e-10 2.973950187146056561e-10 -1.083389707510398238e-10 3.165140277138681446e-10
-4.400000000000000000e+01 -1.200000000000000000e+01 -5.000000000000000000e+01 -1.039230484541326405e+01 4.217267475423902020e-10 2.718801469788020589e-10 -9.348786225922035968e-11 2.875044255503103927e-10
-4.400000000000000000e+01 -1.100000000000000000e+01 -4.950000000000000000e+01 -9.526279441628824785e+00 3.784994942005964332e-10 2.457899767581473474e-10 -7.946556944967112898e-11 2.583166456168303808e-10
-4.400000000000000000e+01 -1.000000000000000000e+01 -4.900000000000000000e+01 -8.660254037844385522e+00 3.361308731004792188e-10 2.194739156784848782e-10 -6.646438009874960102e-11 2.293170588620867401e-10
-4.400000000000000000e+01 -9.000000000000000000e+00 -4.850000000000000000e+01 -7.794228634059947147e+00 2.955175617069198850e-10 1.931680541057261333e-10 -5.465742918841034419e-11 2.007519157878171603e-10
-4.400000000000000000e+01 -8.000000000000000000e+00 -4.800000000000000000e+01 -6.928203230275508773e+00 2.577319862935388383e-10 1.669071637254753885e-10 -4.420652173984890287e-11 1.726621494920597300e-10
-4.400000000000000000e+01 -7.000000000000000000e+00 -4.750000000000000000e+01 -6.062177826491070398e+00 2.241945340531408454e-10 1.403862142995263566e-10 -3.527105482288937960e-11 1.447492192506467496e-10
-4.400000000000000000e+01 -6.000000000000000000e+00 -4.700000000000000000e+01 -5.196152422706632024e+00 1.969482293020853332e-10 1.127520355406821389e-10 -2.801024410866775175e-11 1.161791517166242797e-10
-4.400000000000000000e+01 -5.000000000000000000e+00 -4.650000000000000000e+01 -4.330127018922192761e+00 1.790498788614548789e-10 8.231411722622657219e-11 -2.256088132511729632e-11 8.534991072578223558e-11
-4.400000000000000000e+01 -4.000000000000000000e+00 -4.600000000000000000e+01 -3.464101615137754386e+00 1.750474054904817335e-10 4.619383707361193612e-11 -1.895731074104406881e-11 4.993245651994211154e-11
-4.400000000000000000e+01 -3.000000000000000000e+00 -4.550000000000000000e+01 -2.598076211353316012e+00 1.914149750044617321e-10 -3.983274345699753292e-20 -1.694183730729310211e-11 1.694183730729310211e-11
-4.400000000000000000e+01 -2.000000000000000000e+00 -4.500000000000000000e+01 -1.732050807568877193e+00 2.366462049493420165e-10 -6.226039745769243890e-11 -1.560336688187113954e-11 6.418584072550665043e-11
-4.400000000000000000e+01 -1.000000000000000000e+00 -4.450000000000000000e+01 -8.660254037844385966e-01 3.204687125489010916e-10 -1.476610503343187536e-10 -1.280505194272623470e-11 1.482152324867121615e-10
-4.400000000000000000e+01 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00 4.855885697880098573e-10 -2.862568358076982511e-10 1.431834060140793829e-19 2.862568358076982511e-10
-4.400000000000000000e+01 1.000000000000000000e+00 -4.350000000000000000e+01 8.660254037844385966e-01 5.925916900981673124e-10 -3.793419322755555846e-10 2.292007950145265914e-11 3.800337243283878948e-10
-4.400000000000000000e+01 2.000000000000000000e+00 -4.300000000000000000e+01 1.732050807568877193e+00 7.699442832041889169e-10 -5.116187153525317638e-10 4.884094006515441504e-11 5.139446928662878302e-10
