# n1 n2 x y probability
-4.500000000000000000e+01 -1.500000000000000000e+01 -5.250000000000000000e+01 -1.299038105676657828e+01 2.466522403658714813e-12
-4.500000000000000000e+01 -1.400000000000000000e+01 -5.200000000000000000e+01 -1.212435565298214080e+01 2.520013528060533832e-12
-4.500000000000000000e+01 -1.300000000000000000e+01 -5.150000000000000000e+01 -1.125833024919770153e+01 2.570692121089646472e-12
-4.500000000000000000e+01 -1.200000000000000000e+01 -5.100000000000000000e+01 -1.039230484541326405e+01 2.618433927118462889e-12
-4.500000000000000000e+01 -1.100000000000000000e+01 -5.050000000000000000e+01 -9.526279441628824785e+00 2.663128324571194927e-12
-4.500000000000000000e+01 -1.000000000000000000e+01 -5.000000000000000000e+01 -8.660254037844385522e+00 2.704693791669830418e-12
-4.500000000000000000e+01 -9.000000000000000000e+00 -4.950000000000000000e+01 -7.794228634059947147e+00 2.743114765419479379e-12
-4.500000000000000000e+01 -8.000000000000000000e+00 -4.900000000000000000e+01 -6.928203230275508773e+00 2.778526312786059662e-12
-4.500000000000000000e+01 -7.000000000000000000e+00 -4.850000000000000000e+01 -6.062177826491070398e+00 2.811404882511716710e-12
-4.500000000000000000e+01 -6.000000000000000000e+00 -4.800000000000000000e+01 -5.196152422706632024e+00 2.842983484918966735e-12
-4.500000000000000000e+01 -5.000000000000000000e+00 -4.750000000000000000e+01 -4.330127018922192761e+00 2.876125903990047291e-12
-4.500000000000000000e+01 -4.000000000000000000e+00 -4.700000000000000000e+01 -3.464101615137754386e+00 2.917070361184721854e-12
-4.500000000000000000e+01 -3.000000000000000000e+00 -4.650000000000000000e+01 -2.598076211353316012e+00 2.978605564775111232e-12
-4.500000000000000000e+01 -2.000000000000000000e+00 -4.600000000000000000e+01 -1.732050807568877193e+00 3.084647636392108333e-12
-4.500000000000000000e+01 -1.000000000000000000e+00 -4.550000000000000000e+01 -8.660254037844385966e-01 3.271414586086995693e-12
-4.500000000000000000e+01 0.000000000000000000e+00 -4.500000000000000000e+01 0.000000000000000000e+00 2.132528361157491304e-11
-4.500000000000000000e+01 1.000000000000000000e+00 -4.450000000000000000e+01 8.660254037844385966e-01 7.124234822817528166e-12
-4.500000000000000000e+01 2.000000000000000000e+00 -4.400000000000000000e+01 1.732050807568877193e+00 5.509335033434832988e-12
-4.500000000000000000e+01 3.000000000000000000e+00 -4.350000000000000000e+01 2.598076211353316012e+00 4.694428116758233242e-12
-4.500000000000000000e+01 4.000000000000000000e+00 -4.300000000000000000e+01 3.464101615137754386e+00 4.375092152134492839e-12
-4.500000000000000000e+01 5.000000000000000000e+00 -4.250000000000000000e+01 4.330127018922192761e+00 4.317465472630808508e-12
-4.500000000000000000e+01 6.000000000000000000e+00 -4.200000000000000000e+01 5.196152422706632024e+00 4.386090252781325023e-12
-4.500000000000000000e+01 7.000000000000000000e+00 -4.150000000000000000e+01 6.062177826491070398e+00 4.510480853080427536e-12
-4.500000000000000000e+01 8.000000000000000000e+00 -4.100000000000000000e+01 6.928203230275508773e+00 4.655954479560641653e-12
-4.500000000000000000e+01 9.000000000000000000e+00 -4.050000000000000000e+01 7.794228634059947147e+00 4.806019315929663445e-12
-4.500000000000000000e+01 1.000000000000000000e+01 -4.000000000000000000e+01 8.660254037844385522e+00 4.952995707685051879e-12
-4.500000000000000000e+01 1.100000000000000000e+01 -3.950000000000000000e+01 9.526279441628824785e+00 5.093330830488948946e-12
-4.500000000000000000e+01 1.200000000000000000e+01 -3.900000000000000000e+01 1.039230484541326405e+01 5.225355231066866469e-12
-4.500000000000000000e+01 1.300000000000000000e+01 -3.850000000000000000e+01 1.125833024919770153e+01 5.348242531648908139e-12
-4.500000000000000000e+01 1.400000000000000000e+01 -3.800000000000000000e+01 1.212435565298214080e+01 5.461540586061737394e-12
-4.500000000000000000e+01 1.500000000000000000e+01 -3.750000000000000000e+01 1.299038105676657828e+01 5.564965184397474445e-12
-4.500000000000000000e+01 1.600000000000000000e+01 -3.700000000000000000e+01 1.385640646055101755e+01 5.658310922201138753e-12
-4.500000000000000000e+01 1.700000000000000000e+01 -3.650000000000000000e+01 1.472243186433545681e+01 5.741414193348537165e-12
-4.500000000000000000e+01 1.800000000000000000e+01 -3.600000000000000000e+01 1.558845726811989429e+01 5.814137672590874002e-12
-4.500000000000000000e+01 1.900000000000000000e+01 -3.550000000000000000e+01 1.645448267190433356e+01 5.876364275079195938e-12
-4.500000000000000000e+01 2.000000000000000000e+01 -3.500000000000000000e+01 1.732050807568877104e+01 5.927994621789032599e-12
-4.500000000000000000e+01 2.100000000000000000e+01 -3.450000000000000000e+01 1.818653347947321208e+01 5.968946175977675522e-12
-4.500000000000000000e+01 2.200000000000000000e+01 -3.400000000000000000e+01 1.905255888325764957e+01 5.999153069029201218e-12
-4.500000000000000000e+01 2.300000000000000000e+01 -3.350000000000000000e+01 1.991858428704208706e+01 6.018565834328526818e-12
-4.500000000000000000e+01 2.400000000000000000e+01 -3.300000000000000000e+01 2.078460969082652809e+01 6.027151591112899469e-12
-4.500000000000000000e+01 2.500000000000000000e+01 -3.250000000000000000e+01 2.165063509461096558e+01 6.024893830070734260e-12
-4.500000000000000000e+01 2.600000000000000000e+01 -3.200000000000000000e+01 2.251666049839540307e+01 6.011792609475821286e-12
-4.500000000000000000e+01 2.700000000000000000e+01 -3.150000000000000000e+01 2.338268590217984055e+01 5.987864534500839885e-12
-4.500000000000000000e+01 2.800000000000000000e+01 -3.100000000000000000e+01 2.424871130596428159e+01 5.953142476045739695e-12
-4.500000000000000000e+01 2.900000000000000000e+01 -3.050000000000000000e+01 2.511473670974871908e+01 5.907676108561312773e-12
-4.500000000000000000e+01 3.000000000000000000e+01 -3.000000000000000000e+01 2.598076211353315657e+01 5.851531110432628509e-12
-4.500000000000000000e+01 3.100000000000000000e+01 -2.950000000000000000e+01 2.684678751731759760e+01 5.784789767568779723e-12
-4.500000000000000000e+01 3.200000000000000000e+01 -2.900000000000000000e+01 2.771281292110203509e+01 5.707550194497193055e-12
-4.500000000000000000e+01 3.300000000000000000e+01 -2.850000000000000000e+01 2.857883832488647258e+01 5.619926171365285265e-12
-4.500000000000000000e+01 3.400000000000000000e+01 -2.800000000000000000e+01 2.944486372867091362e+01 5.522045904546465697e-12
-4.500000000000000000e+01 3.500000000000000000e+01 -2.750000000000000000e+01 3.031088913245535110e+01 5.414049656671065165e-12
-4.500000000000000000e+01 3.600000000000000000e+01 -2.700000000000000000e+01 3.117691453623978859e+01 5.296084191986864105e-12
-4.500000000000000000e+01 3.700000000000000000e+01 -2.650000000000000000e+01 3.204293994002422608e+01 5.168289587516802255e-12
-4.500000000000000000e+01 3.800000000000000000e+01 -2.600000000000000000e+01 3.290896534380866711e+01 5.030769872507067776e-12
-4.500000000000000000e+01 3.900000000000000000e+01 -2.550000000000000000e+01 3.377499074759310815e+01 4.883525592483750438e-12
-4.500000000000000000e+01 4.000000000000000000e+01 -2.500000000000000000e+01 3.464101615137754209e+01 4.726301979161307054e-12
-4.500000000000000000e+01 4.100000000000000000e+01 -2.450000000000000000e+01 3.550704155516198313e+01 4.558236278164727232e-12
-4.500000000000000000e+01 4.200000000000000000e+01 -2.400000000000000000e+01 3.637306695894642417e+01 4.376999845115398663e-12
-4.500000000000000000e+01 4.300000000000000000e+01 -2.350000000000000000e+01 3.723909236273085810e+01 4.176475464958951282e-12
-4.500000000000000000e+01 4.400000000000000000e+01 -2.300000000000000000e+01 3.810511776651529914e+01 3.939497476766004437e-12
-4.500000000000000000e+01 4.500000000000000000e+01 -2.250000000000000000e+01 3.897114317029974018e+01 5.782905339124573613e-12
-4.400000000000000000e+01 -4.500000000000000000e+01 -6.650000000000000000e+01 -3.897114317029974018e+01 4.505442088640273552e-12
-4.400000000000000000e+01 -4.400000000000000000e+01 -6.600000000000000000e+01 -3.810511776651529914e+01 2.388967593936004659e-12
-4.400000000000000000e+01 -4.300000000000000000e+01 -6.550000000000000000e+01 -3.723909236273085810e+01 1.272188923773566851e-12
-4.400000000000000000e+01 -4.200000000000000000e+01 -6.500000000000000000e+01 -3.637306695894642417e+01 7.326979087325918694e-13
-4.400000000000000000e+01 -4.100000000000000000e+01 -6.450000000000000000e+01 -3.550704155516198313e+01 4.929988796156382088e-13
-4.400000000000000000e+01 -4.000000000000000000e+01 -6.400000000000000000e+01 -3.464101615137754209e+01 4.001587619082577654e-13
-4.400000000000000000e+01 -3.900000000000000000e+01 -6.350000000000000000e+01 -3.377499074759310815e+01 3.765666757588918437e-13
-4.400000000000000000e+01 -3.800000000000000000e+01 -6.300000000000000000e+01 -3.290896534380866711e+01 3.847225160659892895e-13
-4.400000000000000000e+01 -3.700000000000000000e+01 -6.250000000000000000e+01 -3.204293994002422608e+01 4.071172846157679551e-13
-4.400000000000000000e+01 -3.600000000000000000e+01 -6.200000000000000000e+01 -3.117691453623978859e+01 4.357866117964433752e-13
-4.400000000000000000e+01 -3.500000000000000000e+01 -6.150000000000000000e+01 -3.031088913245535110e+01 4.671778335780917507e-13
-4.400000000000000000e+01 -3.400000000000000000e+01 -6.100000000000000000e+01 -2.944486372867091362e+01 4.997225925404118294e-13
-4.400000000000000000e+01 -3.300000000000000000e+01 -6.050000000000000000e+01 -2.857883832488647258e+01 5.327234938617234779e-13
-4.400000000000000000e+01 -3.200000000000000000e+01 -6.000000000000000000e+01 -2.771281292110203509e+01 5.658572736215662306e-13
-4.400000000000000000e+01 -3.100000000000000000e+01 -5.950000000000000000e+01 -2.684678751731759760e+01 5.989578336921240002e-13
-4.400000000000000000e+01 -3.000000000000000000e+01 -5.900000000000000000e+01 -2.598076211353315657e+01 6.319240194218396830e-13
-4.400000000000000000e+01 -2.900000000000000000e+01 -5.850000000000000000e+01 -2.511473670974871908e+01 6.646808369049904969e-13
-4.400000000000000000e+01 -2.800000000000000000e+01 -5.800000000000000000e+01 -2.424871130596428159e+01 6.971637527210011071e-13
-4.400000000000000000e+01 -2.700000000000000000e+01 -5.750000000000000000e+01 -2.338268590217984055e+01 7.293125464571492949e-13
-4.400000000000000000e+01 -2.600000000000000000e+01 -5.700000000000000000e+01 -2.251666049839540307e+01 7.610684587672476510e-13
-4.400000000000000000e+01 -2.500000000000000000e+01 -5.650000000000000000e+01 -2.165063509461096558e+01 7.923738328227004400e-13
-4.400000000000000000e+01 -2.400000000000000000e+01 -5.600000000000000000e+01 -2.078460969082652809e+01 8.231713436941268208e-13
-4.400000000000000000e+01 -2.300000000000000000e+01 -5.550000000000000000e+01 -1.991858428704208706e+01 8.534040353187048196e-13
-4.400000000000000000e+01 -2.200000000000000000e+01 -5.500000000000000000e+01 -1.905255888325764957e+01 8.830154566824800642e-13
-4.400000000000000000e+01 -2.100000000000000000e+01 -5.450000000000000000e+01 -1.818653347947321208e+01 9.119495006819874745e-13
-4.400000000000000000e+01 -2.000000000000000000e+01 -5.400000000000000000e+01 -1.732050807568877104e+01 9.401506878166413262e-13
-4.400000000000000000e+01 -1.900000000000000000e+01 -5.350000000000000000e+01 -1.645448267190433356e+01 9.675639538049528931e-13
-4.400000000000000000e+01 -1.800000000000000000e+01 -5.300000000000000000e+01 -1.558845726811989429e+01 9.941350491807495099e-13
-4.400000000000000000e+01 -1.700000000000000000e+01 -5.250000000000000000e+01 -1.472243186433545681e+01 1.019810420183987782e-12
-4.400000000000000000e+01 -1.600000000000000000e+01 -5.200000000000000000e+01 -1.385640646055101755e+01 1.044537350359630499e-12
-4.400000000000000000e+01 -1.500000000000000000e+01 -5.150000000000000000e+01 -1.299038105676657828e+01 1.068264857817241608e-12
-4.400000000000000000e+01 -1.400000000000000000e+01 -5.100000000000000000e+01 -1.212435565298214080e+01 1.090944586017438106e-12
-4.400000000000000000e+01 -1.300000000000000000e+01 -5.050000000000000000e+01 -1.125833024919770153e+01 1.112534252581147365e-12
-4.400000000000000000e+01 -1.200000000000000000e+01 -5.000000000000000000e+01 -1.039230484541326405e+01 1.133005292839845604e-12
-4.400000000000000000e+01 -1.100000000000000000e+01 -4.950000000000000000e+01 -9.526279441628824785e+00 1.152362690928919998e-12
-4.400000000000000000e+01 -1.000000000000000000e+01 -4.900000000000000000e+01 -8.660254037844385522e+00 1.170691717185324172e-12
-4.400000000000000000e+01 -9.000000000000000000e+00 -4.850000000000000000e+01 -7.794228634059947147e+00 1.188269866095951695e-12
-4.400000000000000000e+01 -8.000000000000000000e+00 -4.800000000000000000e+01 -6.928203230275508773e+00 1.205826546143719275e-12
-4.400000000000000000e+01 -7.000000000000000000e+00 -4.750000000000000000e+01 -6.062177826491070398e+00 1.225134653594968452e-12
-4.400000000000000000e+01 -6.000000000000000000e+00 -4.700000000000000000e+01 -5.196152422706632024e+00 1.250321182710981446e-12
-4.400000000000000000e+01 -5.000000000000000000e+00 -4.650000000000000000e+01 -4.330127018922192761e+00 1.290690061964511486e-12
-4.400000000000000000e+01 -4.000000000000000000e+00 -4.600000000000000000e+01 -3.464101615137754386e+00 1.366569118739175767e-12
-4.400000000000000000e+01 -3.000000000000000000e+00 -4.550000000000000000e+01 -2.598076211353316012e+00 1.520703861981274534e-12
-4.400000000000000000e+01 -2.000000000000000000e+00 -4.500000000000000000e+01 -1.732050807568877193e+00 1.837890883296260114e-12
-4.400000000000000000e+01 -1.000000000000000000e+00 -4.450000000000000000e+01 -8.660254037844385966e-01 2.468370765587145431e-12
-4.400000000000000000e+01 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00 1.388500091623077604e-11
-4.400000000000000000e+01 1.000000000000000000e+00 -4.350000000000000000e+01 8.660254037844385966e-01 7.991652659659941710e-12
-4.400000000000000000e+01 2.000000000000000000e+00 -4.300000000000000000e+01 1.732050807568877193e+00 8.064824956548103084e-12
-4.400000000000000000e+01 3.000000000000000000e+00 -4.250000000000000000e+01 2.598076211353316012e+00 8.289791482164521078e-12
-4.400000000000000000e+01 4.000000000000000000e+00 -4.200000000000000000e+01 3.464101615137754386e+00 8.625742590324859190e-12
-4.400000000000000000e+01 5.000000000000000000e+00 -4.150000000000000000e+01 4.330127018922192761e+00 9.015754746160991915e-12
-4.400000000000000000e+01 6.000000000000000000e+00 -4.100000000000000000e+01 5.196152422706632024e+00 9.423199584614138740e-12
-4.400000000000000000e+01 7.000000000000000000e+00 -4.050000000000000000e+01 6.062177826491070398e+00 9.828265619032655632e-12
-4.400000000000000000e+01 8.000000000000000000e+00 -4.000000000000000000e+01 6.928203230275508773e+00 1.022089220278378036e-11
-4.400000000000000000e+01 9.000000000000000000e+00 -3.950000000000000000e+01 7.794228634059947147e+00 1.059602763330453093e-11
-4.400000000000000000e+01 1.000000000000000000e+01 -3.900000000000000000e+01 8.660254037844385522e+00 1.095104755352996951e-11
-4.400000000000000000e+01 1.100000000000000000e+01 -3.850000000000000000e+01 9.526279441628824785e+00 1.128446812276953212e-11
-4.400000000000000000e+01 1.200000000000000000e+01 -3.800000000000000000e+01 1.039230484541326405e+01 1.159533713952910566e-11
-4.400000000000000000e+01 1.300000000000000000e+01 -3.750000000000000000e+01 1.125833024919770153e+01 1.188295645294470892e-11
-4.400000000000000000e+01 1.400000000000000000e+01 -3.700000000000000000e+01 1.212435565298214080e+01 1.214676021461626239e-11
-4.400000000000000000e+01 1.500000000000000000e+01 -3.650000000000000000e+01 1.299038105676657828e+01 1.238626261715632494e-11
-4.400000000000000000e+01 1.600000000000000000e+01 -3.600000000000000000e+01 1.385640646055101755e+01 1.260103554425455417e-11
-4.400000000000000000e+01 1.700000000000000000e+01 -3.550000000000000000e+01 1.472243186433545681e+01 1.279070010965056805e-11
-4.400000000000000000e+01 1.800000000000000000e+01 -3.500000000000000000e+01 1.558845726811989429e+01 1.295492323890052517e-11
-4.400000000000000000e+01 1.900000000000000000e+01 -3.450000000000000000e+01 1.645448267190433356e+01 1.309341661328731865e-11
-4.400000000000000000e+01 2.000000000000000000e+01 -3.400000000000000000e+01 1.732050807568877104e+01 1.320593619649925573e-11
-4.400000000000000000e+01 2.100000000000000000e+01 -3.350000000000000000e+01 1.818653347947321208e+01 1.329228229142761318e-11
-4.400000000000000000e+01 2.200000000000000000e+01 -3.300000000000000000e+01 1.905255888325764957e+01 1.335229980427806246e-11
-4.400000000000000000e+01 2.300000000000000000e+01 -3.250000000000000000e+01 1.991858428704208706e+01 1.338587813794732785e-11
-4.400000000000000000e+01 2.400000000000000000e+01 -3.200000000000000000e+01 2.078460969082652809e+01 1.339295152274929676e-11
-4.400000000000000000e+01 2.500000000000000000e+01 -3.150000000000000000e+01 2.165063509461096558e+01 1.337349883996008891e-11
-4.400000000000000000e+01 2.600000000000000000e+01 -3.100000000000000000e+01 2.251666049839540307e+01 1.332754380851859812e-11
-4.400000000000000000e+01 2.700000000000000000e+01 -3.050000000000000000e+01 2.338268590217984055e+01 1.325515494150171860e-11
-4.400000000000000000e+01 2.800000000000000000e+01 -3.000000000000000000e+01 2.424871130596428159e+01 1.315644521285172524e-11
-4.400000000000000000e+01 2.900000000000000000e+01 -2.950000000000000000e+01 2.511473670974871908e+01 1.303157240342470600e-11
-4.400000000000000000e+01 3.000000000000000000e+01 -2.900000000000000000e+01 2.598076211353315657e+01 1.288073791740211536e-11
-4.400000000000000000e+01 3.100000000000000000e+01 -2.850000000000000000e+01 2.684678751731759760e+01 1.270418655862811926e-11
-4.400000000000000000e+01 3.200000000000000000e+01 -2.800000000000000000e+01 2.771281292110203509e+01 1.250220391074980459e-11
-4.400000000000000000e+01 3.300000000000000000e+01 -2.750000000000000000e+01 2.857883832488647258e+01 1.227511158962486977e-11
-4.400000000000000000e+01 3.400000000000000000e+01 -2.700000000000000000e+01 2.944486372867091362e+01 1.202325528588360660e-11
-4.400000000000000000e+01 3.500000000000000000e+01 -2.650000000000000000e+01 3.031088913245535110e+01 1.174697708063152843e-11
-4.400000000000000000e+01 3.600000000000000000e+01 -2.600000000000000000e+01 3.117691453623978859e+01 1.144655057950383512e-11
-4.400000000000000000e+01 3.700000000000000000e+01 -2.550000000000000000e+01 3.204293994002422608e+01 1.112203138950955736e-11
-4.400000000000000000e+01 3.800000000000000000e+01 -2.500000000000000000e+01 3.290896534380866711e+01 1.077291898969614587e-11
-4.400000000000000000e+01 3.900000000000000000e+01 -2.450000000000000000e+01 3.377499074759310815e+01 1.039740133291030806e-11
-4.400000000000000000e+01 4.000000000000000000e+01 -2.400000000000000000e+01 3.464101615137754209e+01 9.990693590335878228e-12
-4.400000000000000000e+01 4.100000000000000000e+01 -2.350000000000000000e+01 3.550704155516198313e+01 9.541416607438378448e-12
-4.400000000000000000e+01 4.200000000000000000e+01 -2.300000000000000000e+01 3.637306695894642417e+01 9.023708500139455937e-12
-4.400000000000000000e+01 4.300000000000000000e+01 -2.250000000000000000e+01 3.723909236273085810e+01 8.379693440751264676e-12
-4.400000000000000000e+01 4.400000000000000000e+01 -2.200000000000000000e+01 3.810511776651529914e+01 1.172984626575679507e-11
-4.400000000000000000e+01 4.500000000000000000e+01 -2.150000000000000000e+01 3.897114317029974018e+01 7.963184937518884219e-12
-4.300000000000000000e+01 -4.500000000000000000e+01 -6.550000000000000000e+01 -3.897114317029974018e+01 4.893486585194239325e-12
-4.300000000000000000e+01 -4.400000000000000000e+01 -6.500000000000000000e+01 -3.810511776651529914e+01 2.453361450188376236e-12
-4.300000000000000000e+01 -4.300000000000000000e+01 -6.450000000000000000e+01 -3.723909236273085810e+01 1.219196921631859423e-12
-4.300000000000000000e+01 -4.200000000000000000e+01 -6.400000000000000000e+01 -3.637306695894642417e+01 6.272396830771208837e-13
-4.300000000000000000e+01 -4.100000000000000000e+01 -6.350000000000000000e+01 -3.550704155516198313e+01 3.567234361794204741e-13
-4.300000000000000000e+01 -4.000000000000000000e+01 -6.300000000000000000e+01 -3.464101615137754209e+01 2.406139202581006698e-13
-4.300000000000000000e+01 -3.900000000000000000e+01 -6.250000000000000000e+01 -3.377499074759310815e+01 1.964021222140767158e-13
-4.300000000000000000e+01 -3.800000000000000000e+01 -6.200000000000000000e+01 -3.290896534380866711e+01 1.848173413373852139e-13
-4.300000000000000000e+01 -3.700000000000000000e+01 -6.150000000000000000e+01 -3.204293994002422608e+01 1.877095979917956689e-13
-4.300000000000000000e+01 -3.600000000000000000e+01 -6.100000000000000000e+01 -3.117691453623978859e+01 1.968957356136247481e-13
-4.300000000000000000e+01 -3.500000000000000000e+01 -6.050000000000000000e+01 -3.031088913245535110e+01 2.087638640862278456e-13
-4.300000000000000000e+01 -3.400000000000000000e+01 -6.000000000000000000e+01 -2.944486372867091362e+01 2.217464984442129033e-13
-4.300000000000000000e+01 -3.300000000000000000e+01 -5.950000000000000000e+01 -2.857883832488647258e+01 2.351696291919938572e-13
-4.300000000000000000e+01 -3.200000000000000000e+01 -5.900000000000000000e+01 -2.771281292110203509e+01 2.487416456172520370e-13
-4.300000000000000000e+01 -3.100000000000000000e+01 -5.850000000000000000e+01 -2.684678751731759760e+01 2.623311556131733313e-13
-4.300000000000000000e+01 -3.000000000000000000e+01 -5.800000000000000000e+01 -2.598076211353315657e+01 2.758728130403250620e-13
-4.300000000000000000e+01 -2.900000000000000000e+01 -5.750000000000000000e+01 -2.511473670974871908e+01 2.893278355573110518e-13
-4.300000000000000000e+01 -2.800000000000000000e+01 -5.700000000000000000e+01 -2.424871130596428159e+01 3.026679977309338394e-13
-4.300000000000000000e+01 -2.700000000000000000e+01 -5.650000000000000000e+01 -2.338268590217984055e+01 3.158693578373407921e-13
-4.300000000000000000e+01 -2.600000000000000000e+01 -5.600000000000000000e+01 -2.251666049839540307e+01 3.289094027364504035e-13
-4.300000000000000000e+01 -2.500000000000000000e+01 -5.550000000000000000e+01 -2.165063509461096558e+01 3.417665631329753781e-13
-4.300000000000000000e+01 -2.400000000000000000e+01 -5.500000000000000000e+01 -2.078460969082652809e+01 3.544194562512267431e-13
-4.300000000000000000e+01 -2.300000000000000000e+01 -5.450000000000000000e+01 -1.991858428704208706e+01 3.668468572368098097e-13
-4.300000000000000000e+01 -2.200000000000000000e+01 -5.400000000000000000e+01 -1.905255888325764957e+01 3.790278256821960138e-13
-4.300000000000000000e+01 -2.100000000000000000e+01 -5.350000000000000000e+01 -1.818653347947321208e+01 3.909414895064930304e-13
-4.300000000000000000e+01 -2.000000000000000000e+01 -5.300000000000000000e+01 -1.732050807568877104e+01 4.025672868218748897e-13
-4.300000000000000000e+01 -1.900000000000000000e+01 -5.250000000000000000e+01 -1.645448267190433356e+01 4.138847736650102905e-13
-4.300000000000000000e+01 -1.800000000000000000e+01 -5.200000000000000000e+01 -1.558845726811989429e+01 4.248739783489776901e-13
-4.300000000000000000e+01 -1.700000000000000000e+01 -5.150000000000000000e+01 -1.472243186433545681e+01 4.355153910036717239e-13
-4.300000000000000000e+01 -1.600000000000000000e+01 -5.100000000000000000e+01 -1.385640646055101755e+01 4.457903815468236753e-13
-4.300000000000000000e+01 -1.500000000000000000e+01 -5.050000000000000000e+01 -1.299038105676657828e+01 4.556828191255373168e-13
-4.300000000000000000e+01 -1.400000000000000000e+01 -5.000000000000000000e+01 -1.212435565298214080e+01 4.651819456566898378e-13
-4.300000000000000000e+01 -1.300000000000000000e+01 -4.950000000000000000e+01 -1.125833024919770153e+01 4.742907898330613443e-13
-4.300000000000000000e+01 -1.200000000000000000e+01 -4.900000000000000000e+01 -1.039230484541326405e+01 4.830460689054977364e-13
-4.300000000000000000e+01 -1.100000000000000000e+01 -4.850000000000000000e+01 -9.526279441628824785e+00 4.915677895676052199e-13
-4.300000000000000000e+01 -1.000000000000000000e+01 -4.800000000000000000e+01 -8.660254037844385522e+00 5.001764895404869411e-13
-4.300000000000000000e+01 -9.000000000000000000e+00 -4.750000000000000000e+01 -7.794228634059947147e+00 5.096689975548297912e-13
-4.300000000000000000e+01 -8.000000000000000000e+00 -4.700000000000000000e+01 -6.928203230275508773e+00 5.219512359744564234e-13
-4.300000000000000000e+01 -7.000000000000000000e+00 -4.650000000000000000e+01 -6.062177826491070398e+00 5.414590642673119311e-13
